Running MMD experiment for train domain: AwsCont and test domain: AwsCont
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Epoch 1: Train Loss=0.2354, Accuracy=92.72%
Model for train domain BenContainer to test domain BenContainer saved to exps/CNN_mmd2_0/BenContainer_to_BenContainer/weights/model_final_BenContainer_to_BenContainer.pth
Running MMD experiment for train domain: BenContainer and test domain: CabSpicy1
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_BenContainer_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Epoch 1: Train Loss=0.5496, Accuracy=82.76%
         Val Loss=0.8445, Accuracy=70.92%
         MMD Loss=0.0000, Regular Loss=0.5493
Epoch 2: Train Loss=0.2880, Accuracy=91.37%
         Val Loss=0.6428, Accuracy=79.55%
         MMD Loss=0.0000, Regular Loss=0.2899
Epoch 3: Train Loss=0.2050, Accuracy=93.83%
         Val Loss=0.6255, Accuracy=80.78%
         MMD Loss=0.0000, Regular Loss=0.2051
Epoch 4: Train Loss=0.1448, Accuracy=95.70%
         Val Loss=0.6101, Accuracy=84.38%
         MMD Loss=0.0000, Regular Loss=0.1461
Epoch 5: Train Loss=0.1239, Accuracy=96.09%
         Val Loss=0.5074, Accuracy=85.84%
         MMD Loss=0.0000, Regular Loss=0.1235
Epoch 6: Train Loss=0.1042, Accuracy=96.55%
         Val Loss=0.5953, Accuracy=83.56%
         MMD Loss=0.0000, Regular Loss=0.1041
Epoch 7: Train Loss=0.0818, Accuracy=97.34%
         Val Loss=0.6938, Accuracy=84.20%
         MMD Loss=0.0000, Regular Loss=0.0816
Epoch 8: Train Loss=0.0693, Accuracy=97.73%
         Val Loss=0.6682, Accuracy=84.61%
         MMD Loss=0.0000, Regular Loss=0.0692
Epoch 9: Train Loss=0.0559, Accuracy=97.96%
         Val Loss=0.6535, Accuracy=85.78%
         MMD Loss=0.0000, Regular Loss=0.0557
Epoch 10: Train Loss=0.0462, Accuracy=98.62%
         Val Loss=0.6739, Accuracy=86.46%
         MMD Loss=0.0000, Regular Loss=0.0460
Epoch 11: Train Loss=0.0537, Accuracy=98.16%
         Val Loss=0.5678, Accuracy=86.55%
         MMD Loss=0.0000, Regular Loss=0.0536
Epoch 12: Train Loss=0.0414, Accuracy=98.75%
         Val Loss=0.7490, Accuracy=84.50%
         MMD Loss=0.0000, Regular Loss=0.0412
Epoch 13: Train Loss=0.0399, Accuracy=98.65%
         Val Loss=0.6863, Accuracy=86.21%
         MMD Loss=0.0000, Regular Loss=0.0399
Epoch 14: Train Loss=0.0412, Accuracy=98.85%
         Val Loss=0.8662, Accuracy=83.31%
         MMD Loss=0.0000, Regular Loss=0.0411
Epoch 15: Train Loss=0.0347, Accuracy=98.75%
         Val Loss=0.7783, Accuracy=84.14%
         MMD Loss=0.0000, Regular Loss=0.0346
Epoch 16: Train Loss=0.0299, Accuracy=99.05%
         Val Loss=0.6699, Accuracy=85.91%
         MMD Loss=0.0000, Regular Loss=0.0300
Epoch 17: Train Loss=0.0232, Accuracy=99.31%
         Val Loss=0.9584, Accuracy=84.70%
         MMD Loss=0.0000, Regular Loss=0.0232
Epoch 18: Train Loss=0.0190, Accuracy=99.51%
         Val Loss=1.1263, Accuracy=83.70%
         MMD Loss=0.0000, Regular Loss=0.0189
Epoch 19: Train Loss=0.0175, Accuracy=99.44%
         Val Loss=0.9563, Accuracy=84.86%
         MMD Loss=0.0000, Regular Loss=0.0175
Epoch 20: Train Loss=0.0171, Accuracy=99.41%
         Val Loss=0.9971, Accuracy=84.95%
         MMD Loss=0.0000, Regular Loss=0.0170
Training completed.
Model for train domain BenContainer to test domain CabSpicy1 saved to exps/CNN_mmd2_0/BenContainer_to_CabSpicy1/weights/model_final_BenContainer_to_CabSpicy1.pth
Running MMD experiment for train domain: BenContainer and test domain: HujiPC
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_BenContainer_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Epoch 1: Train Loss=0.5565, Accuracy=82.67%
         Val Loss=0.8232, Accuracy=69.18%
         MMD Loss=0.0000, Regular Loss=0.5554
Epoch 2: Train Loss=0.2735, Accuracy=91.69%
         Val Loss=0.7341, Accuracy=74.14%
         MMD Loss=0.0000, Regular Loss=0.2758
Epoch 3: Train Loss=0.1924, Accuracy=94.16%
         Val Loss=0.6158, Accuracy=79.25%
         MMD Loss=0.0000, Regular Loss=0.1922
Epoch 4: Train Loss=0.1417, Accuracy=95.70%
         Val Loss=0.6847, Accuracy=81.23%
         MMD Loss=0.0000, Regular Loss=0.1413
Epoch 5: Train Loss=0.1156, Accuracy=96.91%
         Val Loss=0.6777, Accuracy=80.42%
         MMD Loss=0.0000, Regular Loss=0.1165
Epoch 6: Train Loss=0.0978, Accuracy=96.95%
         Val Loss=0.6174, Accuracy=82.17%
         MMD Loss=0.0000, Regular Loss=0.0976
Epoch 7: Train Loss=0.0713, Accuracy=97.87%
         Val Loss=0.7325, Accuracy=81.28%
         MMD Loss=0.0000, Regular Loss=0.0722
Epoch 8: Train Loss=0.0607, Accuracy=98.00%
         Val Loss=0.9205, Accuracy=80.27%
         MMD Loss=0.0000, Regular Loss=0.0611
Epoch 9: Train Loss=0.0574, Accuracy=97.80%
         Val Loss=0.6062, Accuracy=84.40%
         MMD Loss=0.0000, Regular Loss=0.0573
Epoch 10: Train Loss=0.0516, Accuracy=98.46%
         Val Loss=0.7056, Accuracy=83.32%
         MMD Loss=0.0000, Regular Loss=0.0521
Epoch 11: Train Loss=0.0689, Accuracy=98.00%
         Val Loss=0.6654, Accuracy=83.55%
         MMD Loss=0.0000, Regular Loss=0.0687
Epoch 12: Train Loss=0.0430, Accuracy=98.56%
         Val Loss=0.6202, Accuracy=85.60%
         MMD Loss=0.0000, Regular Loss=0.0429
Epoch 13: Train Loss=0.0229, Accuracy=99.24%
         Val Loss=0.6615, Accuracy=85.61%
         MMD Loss=0.0000, Regular Loss=0.0228
Epoch 14: Train Loss=0.0380, Accuracy=98.79%
         Val Loss=0.5746, Accuracy=87.11%
         MMD Loss=0.0000, Regular Loss=0.0392
Epoch 15: Train Loss=0.0278, Accuracy=99.08%
         Val Loss=0.6477, Accuracy=85.17%
         MMD Loss=0.0000, Regular Loss=0.0278
Epoch 16: Train Loss=0.0198, Accuracy=99.31%
         Val Loss=0.7413, Accuracy=85.11%
         MMD Loss=0.0000, Regular Loss=0.0198
Epoch 17: Train Loss=0.0262, Accuracy=99.18%
         Val Loss=0.7234, Accuracy=85.30%
         MMD Loss=0.0000, Regular Loss=0.0264
Epoch 18: Train Loss=0.0306, Accuracy=98.95%
         Val Loss=0.7527, Accuracy=84.43%
         MMD Loss=0.0000, Regular Loss=0.0305
Epoch 19: Train Loss=0.0339, Accuracy=98.95%
         Val Loss=0.6316, Accuracy=87.18%
         MMD Loss=0.0000, Regular Loss=0.0338
Epoch 20: Train Loss=0.0156, Accuracy=99.44%
         Val Loss=0.6950, Accuracy=87.13%
         MMD Loss=0.0000, Regular Loss=0.0155
Training completed.
Model for train domain BenContainer to test domain HujiPC saved to exps/CNN_mmd2_0/BenContainer_to_HujiPC/weights/model_final_BenContainer_to_HujiPC.pth
Running MMD experiment for train domain: BenContainer and test domain: TLVunContainer1
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_BenContainer_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer1_256.pkl
Epoch 1: Train Loss=0.5420, Accuracy=82.50%
         Val Loss=0.9103, Accuracy=73.81%
         MMD Loss=0.0000, Regular Loss=0.5404
Epoch 2: Train Loss=0.2843, Accuracy=91.69%
         Val Loss=0.6898, Accuracy=80.85%
         MMD Loss=0.0000, Regular Loss=0.2834
Epoch 3: Train Loss=0.2036, Accuracy=93.76%
         Val Loss=0.6860, Accuracy=80.06%
         MMD Loss=0.0000, Regular Loss=0.2030
Epoch 4: Train Loss=0.1500, Accuracy=95.40%
         Val Loss=0.7116, Accuracy=80.46%
         MMD Loss=0.0000, Regular Loss=0.1533
Epoch 5: Train Loss=0.1203, Accuracy=96.59%
         Val Loss=0.7047, Accuracy=80.85%
         MMD Loss=0.0000, Regular Loss=0.1200
Epoch 6: Train Loss=0.0864, Accuracy=97.60%
         Val Loss=0.8165, Accuracy=81.47%
         MMD Loss=0.0000, Regular Loss=0.0861
Epoch 7: Train Loss=0.0892, Accuracy=97.21%
         Val Loss=0.7981, Accuracy=82.24%
         MMD Loss=0.0000, Regular Loss=0.0889
Epoch 8: Train Loss=0.0640, Accuracy=97.83%
         Val Loss=0.8091, Accuracy=83.41%
         MMD Loss=0.0000, Regular Loss=0.0639
Epoch 9: Train Loss=0.0512, Accuracy=98.36%
         Val Loss=0.7662, Accuracy=85.50%
         MMD Loss=0.0000, Regular Loss=0.0512
Epoch 10: Train Loss=0.0455, Accuracy=98.72%
         Val Loss=0.8551, Accuracy=83.65%
         MMD Loss=0.0000, Regular Loss=0.0453
Epoch 11: Train Loss=0.0566, Accuracy=98.36%
         Val Loss=0.7747, Accuracy=83.74%
         MMD Loss=0.0000, Regular Loss=0.0577
Epoch 12: Train Loss=0.0446, Accuracy=98.88%
         Val Loss=0.9885, Accuracy=82.72%
         MMD Loss=0.0000, Regular Loss=0.0445
Epoch 13: Train Loss=0.0417, Accuracy=98.79%
         Val Loss=0.8369, Accuracy=84.03%
         MMD Loss=0.0000, Regular Loss=0.0415
Epoch 14: Train Loss=0.0266, Accuracy=99.18%
         Val Loss=0.9634, Accuracy=83.07%
         MMD Loss=0.0000, Regular Loss=0.0265
Epoch 15: Train Loss=0.0324, Accuracy=98.88%
         Val Loss=0.8549, Accuracy=84.73%
         MMD Loss=0.0000, Regular Loss=0.0323
Epoch 16: Train Loss=0.0221, Accuracy=99.21%
         Val Loss=0.8773, Accuracy=88.00%
         MMD Loss=0.0000, Regular Loss=0.0220
Epoch 17: Train Loss=0.0268, Accuracy=99.11%
         Val Loss=0.8500, Accuracy=85.98%
         MMD Loss=0.0000, Regular Loss=0.0267
Epoch 18: Train Loss=0.0212, Accuracy=99.34%
         Val Loss=1.0326, Accuracy=86.54%
         MMD Loss=0.0000, Regular Loss=0.0212
Epoch 19: Train Loss=0.0131, Accuracy=99.57%
         Val Loss=0.9349, Accuracy=84.13%
         MMD Loss=0.0000, Regular Loss=0.0131
Epoch 20: Train Loss=0.0172, Accuracy=99.51%
         Val Loss=0.9525, Accuracy=86.89%
         MMD Loss=0.0000, Regular Loss=0.0172
Training completed.
Model for train domain BenContainer to test domain TLVunContainer1 saved to exps/CNN_mmd2_0/BenContainer_to_TLVunContainer1/weights/model_final_BenContainer_to_TLVunContainer1.pth
Running MMD experiment for train domain: BenContainer and test domain: TLVunContainer2
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_BenContainer_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer2_256.pkl
Epoch 1: Train Loss=0.5624, Accuracy=81.62%
         Val Loss=0.6658, Accuracy=78.84%
         MMD Loss=0.0000, Regular Loss=0.5620
Epoch 2: Train Loss=0.2756, Accuracy=91.56%
         Val Loss=0.5655, Accuracy=81.13%
         MMD Loss=0.0000, Regular Loss=0.2753
Epoch 3: Train Loss=0.1877, Accuracy=94.35%
         Val Loss=0.5572, Accuracy=84.50%
         MMD Loss=0.0000, Regular Loss=0.1871
Epoch 4: Train Loss=0.1441, Accuracy=95.76%
         Val Loss=0.5862, Accuracy=84.12%
         MMD Loss=0.0000, Regular Loss=0.1437
Epoch 5: Train Loss=0.1050, Accuracy=96.26%
         Val Loss=0.5772, Accuracy=86.72%
         MMD Loss=0.0000, Regular Loss=0.1047
Epoch 6: Train Loss=0.0852, Accuracy=97.14%
         Val Loss=0.5547, Accuracy=87.39%
         MMD Loss=0.0000, Regular Loss=0.0851
Epoch 7: Train Loss=0.0739, Accuracy=97.57%
         Val Loss=0.5696, Accuracy=88.99%
         MMD Loss=0.0000, Regular Loss=0.0740
Epoch 8: Train Loss=0.0566, Accuracy=98.23%
         Val Loss=0.5593, Accuracy=88.53%
         MMD Loss=0.0000, Regular Loss=0.0565
Epoch 9: Train Loss=0.0529, Accuracy=98.36%
         Val Loss=0.5464, Accuracy=88.53%
         MMD Loss=0.0000, Regular Loss=0.0541
Epoch 10: Train Loss=0.0532, Accuracy=98.39%
         Val Loss=0.4788, Accuracy=91.35%
         MMD Loss=0.0000, Regular Loss=0.0531
Epoch 11: Train Loss=0.0444, Accuracy=98.65%
         Val Loss=0.5374, Accuracy=88.99%
         MMD Loss=0.0000, Regular Loss=0.0443
Epoch 12: Train Loss=0.0373, Accuracy=98.92%
         Val Loss=0.5655, Accuracy=89.78%
         MMD Loss=0.0000, Regular Loss=0.0372
Epoch 13: Train Loss=0.0407, Accuracy=98.65%
         Val Loss=0.5884, Accuracy=89.21%
         MMD Loss=0.0000, Regular Loss=0.0406
Epoch 14: Train Loss=0.0317, Accuracy=98.98%
         Val Loss=0.5881, Accuracy=91.44%
         MMD Loss=0.0000, Regular Loss=0.0316
Epoch 15: Train Loss=0.0263, Accuracy=99.08%
         Val Loss=0.5814, Accuracy=91.11%
         MMD Loss=0.0000, Regular Loss=0.0263
Epoch 16: Train Loss=0.0382, Accuracy=98.62%
         Val Loss=0.5598, Accuracy=91.15%
         MMD Loss=0.0000, Regular Loss=0.0382
Epoch 17: Train Loss=0.0215, Accuracy=99.41%
         Val Loss=0.6361, Accuracy=91.40%
         MMD Loss=0.0000, Regular Loss=0.0215
Epoch 18: Train Loss=0.0215, Accuracy=99.24%
         Val Loss=0.8237, Accuracy=89.28%
         MMD Loss=0.0000, Regular Loss=0.0214
Epoch 19: Train Loss=0.0194, Accuracy=99.38%
         Val Loss=0.6092, Accuracy=90.79%
         MMD Loss=0.0000, Regular Loss=0.0193
Epoch 20: Train Loss=0.0213, Accuracy=99.34%
         Val Loss=0.6664, Accuracy=91.96%
         MMD Loss=0.0000, Regular Loss=0.0212
Training completed.
Model for train domain BenContainer to test domain TLVunContainer2 saved to exps/CNN_mmd2_0/BenContainer_to_TLVunContainer2/weights/model_final_BenContainer_to_TLVunContainer2.pth
Running MMD experiment for train domain: CabSpicy1 and test domain: AwsCont
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Epoch 1: Train Loss=0.2963, Accuracy=90.33%
         Val Loss=0.6040, Accuracy=83.52%
         MMD Loss=0.0000, Regular Loss=0.2968
Epoch 2: Train Loss=0.0859, Accuracy=97.33%
         Val Loss=0.5342, Accuracy=86.32%
         MMD Loss=0.0000, Regular Loss=0.0859
Epoch 3: Train Loss=0.0459, Accuracy=98.59%
         Val Loss=0.7348, Accuracy=86.22%
         MMD Loss=0.0000, Regular Loss=0.0459
Epoch 4: Train Loss=0.0355, Accuracy=98.88%
         Val Loss=0.7476, Accuracy=91.00%
         MMD Loss=0.0000, Regular Loss=0.0355
Epoch 5: Train Loss=0.0244, Accuracy=99.21%
         Val Loss=0.7450, Accuracy=89.22%
         MMD Loss=0.0000, Regular Loss=0.0244
Epoch 6: Train Loss=0.0210, Accuracy=99.32%
         Val Loss=0.4674, Accuracy=94.08%
         MMD Loss=0.0000, Regular Loss=0.0210
Epoch 7: Train Loss=0.0183, Accuracy=99.46%
         Val Loss=0.6497, Accuracy=92.04%
         MMD Loss=0.0000, Regular Loss=0.0182
Epoch 8: Train Loss=0.0156, Accuracy=99.49%
         Val Loss=0.6775, Accuracy=93.58%
         MMD Loss=0.0000, Regular Loss=0.0162
Epoch 9: Train Loss=0.0096, Accuracy=99.69%
         Val Loss=0.6103, Accuracy=92.11%
         MMD Loss=0.0000, Regular Loss=0.0096
Epoch 10: Train Loss=0.0106, Accuracy=99.74%
         Val Loss=0.5298, Accuracy=94.02%
         MMD Loss=0.0000, Regular Loss=0.0106
Epoch 11: Train Loss=0.0096, Accuracy=99.74%
         Val Loss=0.7728, Accuracy=92.33%
         MMD Loss=0.0000, Regular Loss=0.0096
Epoch 12: Train Loss=0.0091, Accuracy=99.72%
         Val Loss=0.7882, Accuracy=93.87%
         MMD Loss=0.0000, Regular Loss=0.0090
Epoch 13: Train Loss=0.0073, Accuracy=99.72%
         Val Loss=0.6489, Accuracy=93.29%
         MMD Loss=0.0000, Regular Loss=0.0073
Epoch 14: Train Loss=0.0057, Accuracy=99.80%
         Val Loss=0.9322, Accuracy=92.42%
         MMD Loss=0.0000, Regular Loss=0.0057
Epoch 15: Train Loss=0.0086, Accuracy=99.76%
         Val Loss=0.7129, Accuracy=93.87%
         MMD Loss=0.0000, Regular Loss=0.0086
Epoch 16: Train Loss=0.0035, Accuracy=99.91%
         Val Loss=0.8213, Accuracy=93.99%
         MMD Loss=0.0000, Regular Loss=0.0035
Epoch 17: Train Loss=0.0083, Accuracy=99.83%
         Val Loss=0.7117, Accuracy=93.01%
         MMD Loss=0.0000, Regular Loss=0.0083
Epoch 18: Train Loss=0.0080, Accuracy=99.75%
         Val Loss=0.7281, Accuracy=94.20%
         MMD Loss=0.0000, Regular Loss=0.0080
Epoch 19: Train Loss=0.0040, Accuracy=99.89%
         Val Loss=0.6104, Accuracy=94.77%
         MMD Loss=0.0000, Regular Loss=0.0040
Epoch 20: Train Loss=0.0043, Accuracy=99.86%
         Val Loss=0.9139, Accuracy=92.63%
         MMD Loss=0.0000, Regular Loss=0.0043
Training completed.
Model for train domain CabSpicy1 to test domain AwsCont saved to exps/CNN_mmd2_0/CabSpicy1_to_AwsCont/weights/model_final_CabSpicy1_to_AwsCont.pth
Running MMD experiment for train domain: CabSpicy1 and test domain: BenContainer
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_BenContainer_256.pkl
Epoch 1: Train Loss=0.2917, Accuracy=90.81%
         Val Loss=0.3020, Accuracy=91.80%
         MMD Loss=0.0000, Regular Loss=0.2924
Epoch 2: Train Loss=0.0807, Accuracy=97.53%
         Val Loss=0.2396, Accuracy=93.97%
         MMD Loss=0.0000, Regular Loss=0.0806
Epoch 3: Train Loss=0.0420, Accuracy=98.62%
         Val Loss=0.2397, Accuracy=94.56%
         MMD Loss=0.0000, Regular Loss=0.0420
Epoch 4: Train Loss=0.0307, Accuracy=99.06%
         Val Loss=0.2628, Accuracy=94.14%
         MMD Loss=0.0000, Regular Loss=0.0307
Epoch 5: Train Loss=0.0210, Accuracy=99.38%
         Val Loss=0.1827, Accuracy=96.15%
         MMD Loss=0.0000, Regular Loss=0.0210
Epoch 6: Train Loss=0.0164, Accuracy=99.48%
         Val Loss=0.1543, Accuracy=96.40%
         MMD Loss=0.0000, Regular Loss=0.0164
Epoch 7: Train Loss=0.0171, Accuracy=99.55%
         Val Loss=0.1806, Accuracy=96.74%
         MMD Loss=0.0000, Regular Loss=0.0171
Epoch 8: Train Loss=0.0133, Accuracy=99.54%
         Val Loss=0.1860, Accuracy=96.15%
         MMD Loss=0.0000, Regular Loss=0.0133
Epoch 9: Train Loss=0.0087, Accuracy=99.71%
         Val Loss=0.2175, Accuracy=96.65%
         MMD Loss=0.0000, Regular Loss=0.0087
Epoch 10: Train Loss=0.0096, Accuracy=99.72%
         Val Loss=0.1898, Accuracy=96.82%
         MMD Loss=0.0000, Regular Loss=0.0096
Epoch 11: Train Loss=0.0103, Accuracy=99.65%
         Val Loss=0.1544, Accuracy=97.15%
         MMD Loss=0.0000, Regular Loss=0.0103
Epoch 12: Train Loss=0.0092, Accuracy=99.67%
         Val Loss=0.1613, Accuracy=96.40%
         MMD Loss=0.0000, Regular Loss=0.0092
Epoch 13: Train Loss=0.0052, Accuracy=99.86%
         Val Loss=0.2057, Accuracy=96.23%
         MMD Loss=0.0000, Regular Loss=0.0052
Epoch 14: Train Loss=0.0093, Accuracy=99.72%
         Val Loss=0.2229, Accuracy=96.40%
         MMD Loss=0.0000, Regular Loss=0.0093
Epoch 15: Train Loss=0.0092, Accuracy=99.73%
         Val Loss=0.1681, Accuracy=96.57%
         MMD Loss=0.0000, Regular Loss=0.0092
Epoch 16: Train Loss=0.0073, Accuracy=99.80%
         Val Loss=0.1811, Accuracy=97.24%
         MMD Loss=0.0000, Regular Loss=0.0073
Epoch 17: Train Loss=0.0078, Accuracy=99.75%
         Val Loss=0.2802, Accuracy=96.40%
         MMD Loss=0.0000, Regular Loss=0.0078
Epoch 18: Train Loss=0.0040, Accuracy=99.86%
         Val Loss=0.1951, Accuracy=96.82%
         MMD Loss=0.0000, Regular Loss=0.0040
Epoch 19: Train Loss=0.0035, Accuracy=99.89%
         Val Loss=0.4237, Accuracy=89.54%
         MMD Loss=0.0000, Regular Loss=0.0035
Epoch 20: Train Loss=0.0072, Accuracy=99.82%
         Val Loss=0.2494, Accuracy=96.49%
         MMD Loss=0.0000, Regular Loss=0.0072
Training completed.
Model for train domain CabSpicy1 to test domain BenContainer saved to exps/CNN_mmd2_0/CabSpicy1_to_BenContainer/weights/model_final_CabSpicy1_to_BenContainer.pth
Running MMD experiment for train domain: CabSpicy1 and test domain: CabSpicy1
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Epoch 1: Train Loss=0.2805, Accuracy=91.01%
         Val Loss=0.1133, Accuracy=96.76%
         MMD Loss=0.0000, Regular Loss=0.2804
Epoch 2: Train Loss=0.0739, Accuracy=97.76%
         Val Loss=0.0680, Accuracy=97.95%
         MMD Loss=0.0000, Regular Loss=0.0740
Epoch 3: Train Loss=0.0416, Accuracy=98.66%
         Val Loss=0.0421, Accuracy=98.75%
         MMD Loss=0.0000, Regular Loss=0.0416
Epoch 4: Train Loss=0.0275, Accuracy=99.11%
         Val Loss=0.0407, Accuracy=98.68%
         MMD Loss=0.0000, Regular Loss=0.0275
Epoch 5: Train Loss=0.0202, Accuracy=99.34%
         Val Loss=0.0463, Accuracy=98.79%
         MMD Loss=0.0000, Regular Loss=0.0202
Epoch 6: Train Loss=0.0164, Accuracy=99.48%
         Val Loss=0.0322, Accuracy=99.22%
         MMD Loss=0.0000, Regular Loss=0.0164
Epoch 7: Train Loss=0.0143, Accuracy=99.57%
         Val Loss=0.0490, Accuracy=98.54%
         MMD Loss=0.0000, Regular Loss=0.0156
Epoch 8: Train Loss=0.0107, Accuracy=99.66%
         Val Loss=0.0218, Accuracy=99.39%
         MMD Loss=0.0000, Regular Loss=0.0107
Epoch 9: Train Loss=0.0102, Accuracy=99.67%
         Val Loss=0.0267, Accuracy=99.45%
         MMD Loss=0.0000, Regular Loss=0.0102
Epoch 10: Train Loss=0.0103, Accuracy=99.72%
         Val Loss=0.0214, Accuracy=99.43%
         MMD Loss=0.0000, Regular Loss=0.0103
Epoch 11: Train Loss=0.0105, Accuracy=99.67%
         Val Loss=0.0376, Accuracy=99.27%
         MMD Loss=0.0000, Regular Loss=0.0104
Epoch 12: Train Loss=0.0074, Accuracy=99.77%
         Val Loss=0.0435, Accuracy=99.09%
         MMD Loss=0.0000, Regular Loss=0.0074
Epoch 13: Train Loss=0.0102, Accuracy=99.71%
         Val Loss=0.0296, Accuracy=99.25%
         MMD Loss=0.0000, Regular Loss=0.0102
Epoch 14: Train Loss=0.0054, Accuracy=99.82%
         Val Loss=0.0221, Accuracy=99.52%
         MMD Loss=0.0000, Regular Loss=0.0054
Epoch 15: Train Loss=0.0064, Accuracy=99.81%
         Val Loss=0.0341, Accuracy=99.36%
         MMD Loss=0.0000, Regular Loss=0.0064
Epoch 16: Train Loss=0.0063, Accuracy=99.79%
         Val Loss=0.0395, Accuracy=99.14%
         MMD Loss=0.0000, Regular Loss=0.0063
Epoch 17: Train Loss=0.0073, Accuracy=99.76%
         Val Loss=0.0290, Accuracy=99.47%
         MMD Loss=0.0000, Regular Loss=0.0073
Epoch 18: Train Loss=0.0048, Accuracy=99.84%
         Val Loss=0.0214, Accuracy=99.47%
         MMD Loss=0.0000, Regular Loss=0.0048
Epoch 19: Train Loss=0.0037, Accuracy=99.87%
         Val Loss=0.0188, Accuracy=99.61%
         MMD Loss=0.0000, Regular Loss=0.0037
Epoch 20: Train Loss=0.0032, Accuracy=99.89%
         Val Loss=0.0248, Accuracy=99.55%
         MMD Loss=0.0000, Regular Loss=0.0032
Training completed.
Model for train domain CabSpicy1 to test domain CabSpicy1 saved to exps/CNN_mmd2_0/CabSpicy1_to_CabSpicy1/weights/model_final_CabSpicy1_to_CabSpicy1.pth
Running MMD experiment for train domain: CabSpicy1 and test domain: HujiPC
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Epoch 1: Train Loss=0.2881, Accuracy=90.83%
         Val Loss=0.5911, Accuracy=82.83%
         MMD Loss=0.0000, Regular Loss=0.2879
Epoch 2: Train Loss=0.0807, Accuracy=97.43%
         Val Loss=0.4665, Accuracy=89.00%
         MMD Loss=0.0000, Regular Loss=0.0806
Epoch 3: Train Loss=0.0499, Accuracy=98.40%
         Val Loss=0.4032, Accuracy=88.20%
         MMD Loss=0.0000, Regular Loss=0.0499
Epoch 4: Train Loss=0.0310, Accuracy=99.06%
         Val Loss=0.4824, Accuracy=87.50%
         MMD Loss=0.0000, Regular Loss=0.0310
Epoch 5: Train Loss=0.0254, Accuracy=99.17%
         Val Loss=0.4006, Accuracy=92.08%
         MMD Loss=0.0000, Regular Loss=0.0253
Epoch 6: Train Loss=0.0205, Accuracy=99.38%
         Val Loss=0.4348, Accuracy=90.01%
         MMD Loss=0.0000, Regular Loss=0.0205
Epoch 7: Train Loss=0.0151, Accuracy=99.52%
         Val Loss=0.4334, Accuracy=91.53%
         MMD Loss=0.0000, Regular Loss=0.0151
Epoch 8: Train Loss=0.0173, Accuracy=99.51%
         Val Loss=0.4526, Accuracy=89.70%
         MMD Loss=0.0000, Regular Loss=0.0173
Epoch 9: Train Loss=0.0129, Accuracy=99.59%
         Val Loss=0.3693, Accuracy=92.77%
         MMD Loss=0.0000, Regular Loss=0.0129
Epoch 10: Train Loss=0.0122, Accuracy=99.64%
         Val Loss=0.4131, Accuracy=91.94%
         MMD Loss=0.0000, Regular Loss=0.0123
Epoch 11: Train Loss=0.0117, Accuracy=99.70%
         Val Loss=0.6254, Accuracy=90.43%
         MMD Loss=0.0000, Regular Loss=0.0117
Epoch 12: Train Loss=0.0115, Accuracy=99.65%
         Val Loss=0.3916, Accuracy=91.86%
         MMD Loss=0.0000, Regular Loss=0.0115
Epoch 13: Train Loss=0.0085, Accuracy=99.75%
         Val Loss=0.4596, Accuracy=92.05%
         MMD Loss=0.0000, Regular Loss=0.0085
Epoch 14: Train Loss=0.0061, Accuracy=99.85%
         Val Loss=0.4355, Accuracy=92.81%
         MMD Loss=0.0000, Regular Loss=0.0061
Epoch 15: Train Loss=0.0115, Accuracy=99.71%
         Val Loss=0.3675, Accuracy=92.61%
         MMD Loss=0.0000, Regular Loss=0.0115
Epoch 16: Train Loss=0.0068, Accuracy=99.75%
         Val Loss=0.4208, Accuracy=93.85%
         MMD Loss=0.0000, Regular Loss=0.0068
Epoch 17: Train Loss=0.0049, Accuracy=99.85%
         Val Loss=0.3665, Accuracy=93.46%
         MMD Loss=0.0000, Regular Loss=0.0048
Epoch 18: Train Loss=0.0064, Accuracy=99.81%
         Val Loss=0.3768, Accuracy=94.12%
         MMD Loss=0.0000, Regular Loss=0.0064
Epoch 19: Train Loss=0.0062, Accuracy=99.82%
