Running MMD experiment for train domain: AwsCont and test domain: AwsCont
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Epoch 1: Train Loss=0.2311, Accuracy=92.89%
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Epoch 1: Train Loss=0.5510, Accuracy=82.53%
         Val Loss=0.9065, Accuracy=69.59%
         MMD Loss=0.0981, Regular Loss=0.5512
Epoch 2: Train Loss=0.2827, Accuracy=91.43%
         Val Loss=0.6614, Accuracy=80.12%
         MMD Loss=0.0965, Regular Loss=0.2842
Epoch 3: Train Loss=0.2052, Accuracy=93.34%
         Val Loss=0.6054, Accuracy=83.68%
         MMD Loss=0.0953, Regular Loss=0.2048
Epoch 4: Train Loss=0.1441, Accuracy=95.31%
         Val Loss=0.7020, Accuracy=82.81%
         MMD Loss=0.0946, Regular Loss=0.1441
Epoch 5: Train Loss=0.1195, Accuracy=96.19%
         Val Loss=0.5773, Accuracy=85.07%
         MMD Loss=0.0946, Regular Loss=0.1191
Epoch 6: Train Loss=0.0993, Accuracy=96.91%
         Val Loss=0.5573, Accuracy=85.69%
         MMD Loss=0.0940, Regular Loss=0.0991
Epoch 7: Train Loss=0.0880, Accuracy=97.08%
         Val Loss=0.6911, Accuracy=83.09%
         MMD Loss=0.0942, Regular Loss=0.0885
Epoch 8: Train Loss=0.0775, Accuracy=97.24%
         Val Loss=0.7330, Accuracy=84.29%
         MMD Loss=0.0942, Regular Loss=0.0772
Epoch 9: Train Loss=0.0541, Accuracy=98.13%
         Val Loss=0.8903, Accuracy=84.77%
         MMD Loss=0.0942, Regular Loss=0.0539
Epoch 10: Train Loss=0.0523, Accuracy=98.36%
         Val Loss=0.7161, Accuracy=87.19%
         MMD Loss=0.0940, Regular Loss=0.0521
Epoch 11: Train Loss=0.0476, Accuracy=98.36%
         Val Loss=0.6424, Accuracy=85.96%
         MMD Loss=0.0937, Regular Loss=0.0475
Epoch 12: Train Loss=0.0386, Accuracy=98.59%
         Val Loss=0.7377, Accuracy=86.48%
         MMD Loss=0.0941, Regular Loss=0.0385
Epoch 13: Train Loss=0.0482, Accuracy=98.49%
         Val Loss=0.9958, Accuracy=83.98%
         MMD Loss=0.0934, Regular Loss=0.0505
Epoch 14: Train Loss=0.0520, Accuracy=98.39%
         Val Loss=0.6582, Accuracy=87.15%
         MMD Loss=0.0937, Regular Loss=0.0519
Epoch 15: Train Loss=0.0320, Accuracy=98.85%
         Val Loss=0.8212, Accuracy=85.05%
         MMD Loss=0.0940, Regular Loss=0.0325
Epoch 16: Train Loss=0.0387, Accuracy=98.98%
         Val Loss=0.7747, Accuracy=86.37%
         MMD Loss=0.0941, Regular Loss=0.0402
Epoch 17: Train Loss=0.0347, Accuracy=98.82%
         Val Loss=0.9139, Accuracy=85.23%
         MMD Loss=0.0940, Regular Loss=0.0346
Epoch 18: Train Loss=0.0175, Accuracy=99.47%
         Val Loss=0.7849, Accuracy=87.60%
         MMD Loss=0.0943, Regular Loss=0.0174
Epoch 19: Train Loss=0.0275, Accuracy=99.18%
         Val Loss=0.7290, Accuracy=87.26%
         MMD Loss=0.0943, Regular Loss=0.0277
Epoch 20: Train Loss=0.0226, Accuracy=99.11%
         Val Loss=1.0798, Accuracy=85.59%
         MMD Loss=0.0944, Regular Loss=0.0238
Training completed.
Model for train domain BenContainer to test domain CabSpicy1 saved to exps/CNN_mmd2_1e-6/BenContainer_to_CabSpicy1/weights/model_final_BenContainer_to_CabSpicy1.pth
Running MMD experiment for train domain: BenContainer and test domain: HujiPC
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_BenContainer_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Epoch 1: Train Loss=0.5593, Accuracy=82.80%
         Val Loss=0.9365, Accuracy=68.43%
         MMD Loss=0.0955, Regular Loss=0.5579
Epoch 2: Train Loss=0.2841, Accuracy=90.94%
         Val Loss=0.8140, Accuracy=72.50%
         MMD Loss=0.0949, Regular Loss=0.2870
Epoch 3: Train Loss=0.2023, Accuracy=93.73%
         Val Loss=0.6519, Accuracy=79.22%
         MMD Loss=0.0944, Regular Loss=0.2019
Epoch 4: Train Loss=0.1423, Accuracy=95.60%
         Val Loss=0.6597, Accuracy=83.40%
         MMD Loss=0.0931, Regular Loss=0.1419
Epoch 5: Train Loss=0.1297, Accuracy=95.54%
         Val Loss=0.7251, Accuracy=78.65%
         MMD Loss=0.0934, Regular Loss=0.1300
Epoch 6: Train Loss=0.0908, Accuracy=97.34%
         Val Loss=0.8048, Accuracy=81.15%
         MMD Loss=0.0936, Regular Loss=0.0905
Epoch 7: Train Loss=0.0853, Accuracy=97.11%
         Val Loss=0.7236, Accuracy=82.89%
         MMD Loss=0.0935, Regular Loss=0.0864
Epoch 8: Train Loss=0.0570, Accuracy=98.23%
         Val Loss=0.7989, Accuracy=79.98%
         MMD Loss=0.0933, Regular Loss=0.0576
Epoch 9: Train Loss=0.0673, Accuracy=98.00%
         Val Loss=0.5945, Accuracy=85.40%
         MMD Loss=0.0933, Regular Loss=0.0671
Epoch 10: Train Loss=0.0512, Accuracy=98.26%
         Val Loss=0.7970, Accuracy=83.54%
         MMD Loss=0.0938, Regular Loss=0.0512
Epoch 11: Train Loss=0.0511, Accuracy=98.26%
         Val Loss=0.6069, Accuracy=85.92%
         MMD Loss=0.0936, Regular Loss=0.0510
Epoch 12: Train Loss=0.0428, Accuracy=98.49%
         Val Loss=0.7479, Accuracy=84.85%
         MMD Loss=0.0932, Regular Loss=0.0427
Epoch 13: Train Loss=0.0339, Accuracy=98.88%
         Val Loss=0.8378, Accuracy=84.78%
         MMD Loss=0.0935, Regular Loss=0.0338
Epoch 14: Train Loss=0.0362, Accuracy=98.82%
         Val Loss=0.6982, Accuracy=86.83%
         MMD Loss=0.0933, Regular Loss=0.0361
Epoch 15: Train Loss=0.0227, Accuracy=99.15%
         Val Loss=0.7637, Accuracy=86.58%
         MMD Loss=0.0933, Regular Loss=0.0226
Epoch 16: Train Loss=0.0171, Accuracy=99.54%
         Val Loss=0.8860, Accuracy=85.50%
         MMD Loss=0.0934, Regular Loss=0.0170
Epoch 17: Train Loss=0.0231, Accuracy=99.15%
         Val Loss=0.7670, Accuracy=85.83%
         MMD Loss=0.0932, Regular Loss=0.0230
Epoch 18: Train Loss=0.0275, Accuracy=98.92%
         Val Loss=0.7253, Accuracy=85.93%
         MMD Loss=0.0932, Regular Loss=0.0274
Epoch 19: Train Loss=0.0311, Accuracy=99.08%
         Val Loss=0.7911, Accuracy=85.26%
         MMD Loss=0.0935, Regular Loss=0.0310
Epoch 20: Train Loss=0.0252, Accuracy=99.34%
         Val Loss=0.7538, Accuracy=87.34%
         MMD Loss=0.0940, Regular Loss=0.0251
Training completed.
Model for train domain BenContainer to test domain HujiPC saved to exps/CNN_mmd2_1e-6/BenContainer_to_HujiPC/weights/model_final_BenContainer_to_HujiPC.pth
Running MMD experiment for train domain: BenContainer and test domain: TLVunContainer1
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_BenContainer_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer1_256.pkl
Epoch 1: Train Loss=0.5378, Accuracy=82.07%
         Val Loss=0.8558, Accuracy=78.82%
         MMD Loss=0.0956, Regular Loss=0.5368
Epoch 2: Train Loss=0.2852, Accuracy=91.00%
         Val Loss=0.7804, Accuracy=76.74%
         MMD Loss=0.0952, Regular Loss=0.2843
Epoch 3: Train Loss=0.1955, Accuracy=93.76%
         Val Loss=0.7326, Accuracy=81.06%
         MMD Loss=0.0939, Regular Loss=0.1949
Epoch 4: Train Loss=0.1535, Accuracy=95.40%
         Val Loss=0.7584, Accuracy=80.52%
         MMD Loss=0.0942, Regular Loss=0.1531
Epoch 5: Train Loss=0.1181, Accuracy=96.39%
         Val Loss=0.7979, Accuracy=79.77%
         MMD Loss=0.0935, Regular Loss=0.1183
Epoch 6: Train Loss=0.1042, Accuracy=96.62%
         Val Loss=0.8455, Accuracy=82.84%
         MMD Loss=0.0939, Regular Loss=0.1038
Epoch 7: Train Loss=0.0823, Accuracy=97.57%
         Val Loss=0.8950, Accuracy=81.62%
         MMD Loss=0.0945, Regular Loss=0.0821
Epoch 8: Train Loss=0.0687, Accuracy=97.83%
         Val Loss=0.8757, Accuracy=84.74%
         MMD Loss=0.0938, Regular Loss=0.0699
Epoch 9: Train Loss=0.0636, Accuracy=97.90%
         Val Loss=0.8619, Accuracy=82.35%
         MMD Loss=0.0941, Regular Loss=0.0724
Epoch 10: Train Loss=0.0532, Accuracy=98.33%
         Val Loss=0.8858, Accuracy=81.91%
         MMD Loss=0.0935, Regular Loss=0.0530
Epoch 11: Train Loss=0.0381, Accuracy=98.72%
         Val Loss=0.7871, Accuracy=85.00%
         MMD Loss=0.0937, Regular Loss=0.0392
Epoch 12: Train Loss=0.0447, Accuracy=98.79%
         Val Loss=1.1718, Accuracy=77.86%
         MMD Loss=0.0938, Regular Loss=0.0445
Epoch 13: Train Loss=0.0444, Accuracy=98.75%
         Val Loss=1.0338, Accuracy=81.14%
         MMD Loss=0.0939, Regular Loss=0.0443
Epoch 14: Train Loss=0.0261, Accuracy=99.21%
         Val Loss=0.9495, Accuracy=85.05%
         MMD Loss=0.0939, Regular Loss=0.0260
Epoch 15: Train Loss=0.0247, Accuracy=99.24%
         Val Loss=1.0503, Accuracy=85.21%
         MMD Loss=0.0939, Regular Loss=0.0246
Epoch 16: Train Loss=0.0355, Accuracy=98.79%
         Val Loss=0.8233, Accuracy=87.35%
         MMD Loss=0.0940, Regular Loss=0.0385
Epoch 17: Train Loss=0.0343, Accuracy=99.02%
         Val Loss=0.7825, Accuracy=87.19%
         MMD Loss=0.0941, Regular Loss=0.0342
Epoch 18: Train Loss=0.0248, Accuracy=99.08%
         Val Loss=0.9355, Accuracy=89.22%
         MMD Loss=0.0944, Regular Loss=0.0247
Epoch 19: Train Loss=0.0159, Accuracy=99.54%
         Val Loss=0.8277, Accuracy=85.65%
         MMD Loss=0.0942, Regular Loss=0.0159
Epoch 20: Train Loss=0.0230, Accuracy=99.44%
         Val Loss=0.9487, Accuracy=87.39%
         MMD Loss=0.0942, Regular Loss=0.0229
Training completed.
Model for train domain BenContainer to test domain TLVunContainer1 saved to exps/CNN_mmd2_1e-6/BenContainer_to_TLVunContainer1/weights/model_final_BenContainer_to_TLVunContainer1.pth
Running MMD experiment for train domain: BenContainer and test domain: TLVunContainer2
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_BenContainer_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer2_256.pkl
Epoch 1: Train Loss=0.5500, Accuracy=82.17%
         Val Loss=0.6801, Accuracy=81.19%
         MMD Loss=0.0951, Regular Loss=0.5491
Epoch 2: Train Loss=0.2704, Accuracy=91.53%
         Val Loss=0.5721, Accuracy=83.98%
         MMD Loss=0.0938, Regular Loss=0.2699
Epoch 3: Train Loss=0.1877, Accuracy=94.42%
         Val Loss=0.5670, Accuracy=83.85%
         MMD Loss=0.0934, Regular Loss=0.1871
Epoch 4: Train Loss=0.1532, Accuracy=95.60%
         Val Loss=0.5977, Accuracy=83.40%
         MMD Loss=0.0930, Regular Loss=0.1527
Epoch 5: Train Loss=0.1070, Accuracy=96.55%
         Val Loss=0.5361, Accuracy=85.72%
         MMD Loss=0.0932, Regular Loss=0.1069
Epoch 6: Train Loss=0.0826, Accuracy=97.34%
         Val Loss=0.5681, Accuracy=86.76%
         MMD Loss=0.0931, Regular Loss=0.0824
Epoch 7: Train Loss=0.0673, Accuracy=97.90%
         Val Loss=0.4907, Accuracy=89.88%
         MMD Loss=0.0933, Regular Loss=0.0671
Epoch 8: Train Loss=0.0686, Accuracy=97.64%
         Val Loss=0.4974, Accuracy=89.86%
         MMD Loss=0.0937, Regular Loss=0.0684
Epoch 9: Train Loss=0.0509, Accuracy=98.39%
         Val Loss=0.7792, Accuracy=86.99%
         MMD Loss=0.0938, Regular Loss=0.0508
Epoch 10: Train Loss=0.0393, Accuracy=98.72%
         Val Loss=0.5533, Accuracy=91.11%
         MMD Loss=0.0938, Regular Loss=0.0392
Epoch 11: Train Loss=0.0293, Accuracy=98.95%
         Val Loss=0.6282, Accuracy=91.27%
         MMD Loss=0.0941, Regular Loss=0.0301
Epoch 12: Train Loss=0.0315, Accuracy=98.95%
         Val Loss=0.5938, Accuracy=89.65%
         MMD Loss=0.0938, Regular Loss=0.0314
Epoch 13: Train Loss=0.0259, Accuracy=99.05%
         Val Loss=0.6162, Accuracy=89.28%
         MMD Loss=0.0935, Regular Loss=0.0258
Epoch 14: Train Loss=0.0263, Accuracy=99.11%
         Val Loss=0.8469, Accuracy=89.24%
         MMD Loss=0.0934, Regular Loss=0.0262
Epoch 15: Train Loss=0.0202, Accuracy=99.38%
         Val Loss=0.6707, Accuracy=91.56%
         MMD Loss=0.0938, Regular Loss=0.0201
Epoch 16: Train Loss=0.0257, Accuracy=99.28%
         Val Loss=0.5526, Accuracy=91.46%
         MMD Loss=0.0937, Regular Loss=0.0257
Epoch 17: Train Loss=0.0263, Accuracy=99.08%
         Val Loss=0.7429, Accuracy=89.96%
         MMD Loss=0.0935, Regular Loss=0.0262
Epoch 18: Train Loss=0.0256, Accuracy=99.21%
         Val Loss=0.7333, Accuracy=91.40%
         MMD Loss=0.0934, Regular Loss=0.0256
Epoch 19: Train Loss=0.0329, Accuracy=99.05%
         Val Loss=0.7294, Accuracy=91.13%
         MMD Loss=0.0933, Regular Loss=0.0329
Epoch 20: Train Loss=0.0226, Accuracy=99.38%
         Val Loss=0.6363, Accuracy=92.08%
         MMD Loss=0.0937, Regular Loss=0.0225
Training completed.
Model for train domain BenContainer to test domain TLVunContainer2 saved to exps/CNN_mmd2_1e-6/BenContainer_to_TLVunContainer2/weights/model_final_BenContainer_to_TLVunContainer2.pth
Running MMD experiment for train domain: CabSpicy1 and test domain: AwsCont
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Epoch 1: Train Loss=0.2950, Accuracy=90.30%
         Val Loss=0.5587, Accuracy=82.88%
         MMD Loss=0.0927, Regular Loss=0.2954
Epoch 2: Train Loss=0.0873, Accuracy=97.37%
         Val Loss=0.8163, Accuracy=77.82%
         MMD Loss=0.0935, Regular Loss=0.0872
Epoch 3: Train Loss=0.0490, Accuracy=98.33%
         Val Loss=0.8592, Accuracy=80.37%
         MMD Loss=0.0939, Regular Loss=0.0489
Epoch 4: Train Loss=0.0339, Accuracy=98.88%
         Val Loss=0.7232, Accuracy=88.54%
         MMD Loss=0.0942, Regular Loss=0.0339
Epoch 5: Train Loss=0.0255, Accuracy=99.15%
         Val Loss=0.5099, Accuracy=92.76%
         MMD Loss=0.0939, Regular Loss=0.0255
Epoch 6: Train Loss=0.0178, Accuracy=99.38%
         Val Loss=0.6633, Accuracy=91.69%
         MMD Loss=0.0943, Regular Loss=0.0178
Epoch 7: Train Loss=0.0202, Accuracy=99.39%
         Val Loss=0.8886, Accuracy=85.70%
         MMD Loss=0.0943, Regular Loss=0.0202
Epoch 8: Train Loss=0.0176, Accuracy=99.42%
         Val Loss=0.8072, Accuracy=88.84%
         MMD Loss=0.0940, Regular Loss=0.0177
Epoch 9: Train Loss=0.0129, Accuracy=99.55%
         Val Loss=0.8407, Accuracy=89.90%
         MMD Loss=0.0941, Regular Loss=0.0128
Epoch 10: Train Loss=0.0082, Accuracy=99.72%
         Val Loss=0.6704, Accuracy=93.07%
         MMD Loss=0.0943, Regular Loss=0.0082
Epoch 11: Train Loss=0.0123, Accuracy=99.70%
         Val Loss=0.7398, Accuracy=90.49%
         MMD Loss=0.0942, Regular Loss=0.0123
Epoch 12: Train Loss=0.0085, Accuracy=99.72%
         Val Loss=0.6214, Accuracy=93.16%
         MMD Loss=0.0940, Regular Loss=0.0085
Epoch 13: Train Loss=0.0101, Accuracy=99.74%
         Val Loss=0.7299, Accuracy=92.62%
         MMD Loss=0.0939, Regular Loss=0.0101
Epoch 14: Train Loss=0.0056, Accuracy=99.79%
         Val Loss=0.7403, Accuracy=93.51%
         MMD Loss=0.0939, Regular Loss=0.0058
Epoch 15: Train Loss=0.0095, Accuracy=99.68%
         Val Loss=0.7808, Accuracy=90.44%
         MMD Loss=0.0943, Regular Loss=0.0095
Epoch 16: Train Loss=0.0078, Accuracy=99.76%
         Val Loss=0.7033, Accuracy=92.97%
         MMD Loss=0.0943, Regular Loss=0.0077
Epoch 17: Train Loss=0.0048, Accuracy=99.86%
         Val Loss=0.7536, Accuracy=93.54%
         MMD Loss=0.0942, Regular Loss=0.0048
Epoch 18: Train Loss=0.0065, Accuracy=99.83%
         Val Loss=1.0773, Accuracy=88.79%
         MMD Loss=0.0940, Regular Loss=0.0065
Epoch 19: Train Loss=0.0031, Accuracy=99.91%
         Val Loss=1.1193, Accuracy=90.31%
         MMD Loss=0.0943, Regular Loss=0.0031
Epoch 20: Train Loss=0.0089, Accuracy=99.74%
         Val Loss=0.8497, Accuracy=91.99%
         MMD Loss=0.0942, Regular Loss=0.0089
Training completed.
Model for train domain CabSpicy1 to test domain AwsCont saved to exps/CNN_mmd2_1e-6/CabSpicy1_to_AwsCont/weights/model_final_CabSpicy1_to_AwsCont.pth
Running MMD experiment for train domain: CabSpicy1 and test domain: BenContainer
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_BenContainer_256.pkl
Epoch 1: Train Loss=0.2933, Accuracy=90.44%
         Val Loss=0.3608, Accuracy=90.21%
         MMD Loss=0.0927, Regular Loss=0.2946
Epoch 2: Train Loss=0.0808, Accuracy=97.54%
         Val Loss=0.2163, Accuracy=93.31%
         MMD Loss=0.0935, Regular Loss=0.0808
Epoch 3: Train Loss=0.0432, Accuracy=98.54%
         Val Loss=0.1898, Accuracy=95.40%
         MMD Loss=0.0941, Regular Loss=0.0432
Epoch 4: Train Loss=0.0284, Accuracy=99.20%
         Val Loss=0.2257, Accuracy=95.06%
         MMD Loss=0.0943, Regular Loss=0.0284
Epoch 5: Train Loss=0.0256, Accuracy=99.20%
         Val Loss=0.1837, Accuracy=96.23%
         MMD Loss=0.0945, Regular Loss=0.0256
Epoch 6: Train Loss=0.0201, Accuracy=99.35%
         Val Loss=0.2008, Accuracy=95.31%
         MMD Loss=0.0946, Regular Loss=0.0201
Epoch 7: Train Loss=0.0160, Accuracy=99.51%
         Val Loss=0.2020, Accuracy=96.15%
         MMD Loss=0.0948, Regular Loss=0.0160
Epoch 8: Train Loss=0.0111, Accuracy=99.70%
         Val Loss=0.2262, Accuracy=95.15%
         MMD Loss=0.0948, Regular Loss=0.0111
Epoch 9: Train Loss=0.0119, Accuracy=99.61%
         Val Loss=0.2671, Accuracy=95.56%
         MMD Loss=0.0947, Regular Loss=0.0119
Epoch 10: Train Loss=0.0082, Accuracy=99.70%
         Val Loss=0.2694, Accuracy=95.73%
         MMD Loss=0.0946, Regular Loss=0.0082
Epoch 11: Train Loss=0.0099, Accuracy=99.69%
         Val Loss=0.2369, Accuracy=95.06%
         MMD Loss=0.0944, Regular Loss=0.0099
Epoch 12: Train Loss=0.0096, Accuracy=99.70%
         Val Loss=0.2735, Accuracy=95.31%
         MMD Loss=0.0945, Regular Loss=0.0096
Epoch 13: Train Loss=0.0064, Accuracy=99.79%
         Val Loss=0.2524, Accuracy=96.74%
         MMD Loss=0.0945, Regular Loss=0.0064
Epoch 14: Train Loss=0.0085, Accuracy=99.72%
         Val Loss=0.2934, Accuracy=95.82%
         MMD Loss=0.0947, Regular Loss=0.0085
Epoch 15: Train Loss=0.0072, Accuracy=99.76%
         Val Loss=0.2910, Accuracy=95.15%
         MMD Loss=0.0947, Regular Loss=0.0072
Epoch 16: Train Loss=0.0070, Accuracy=99.77%
         Val Loss=0.2507, Accuracy=95.98%
         MMD Loss=0.0943, Regular Loss=0.0070
Epoch 17: Train Loss=0.0041, Accuracy=99.91%
         Val Loss=0.2656, Accuracy=96.57%
         MMD Loss=0.0943, Regular Loss=0.0041
Epoch 18: Train Loss=0.0043, Accuracy=99.87%
         Val Loss=0.2387, Accuracy=96.15%
         MMD Loss=0.0946, Regular Loss=0.0043
Epoch 19: Train Loss=0.0049, Accuracy=99.83%
         Val Loss=0.3011, Accuracy=95.98%
         MMD Loss=0.0944, Regular Loss=0.0049
Epoch 20: Train Loss=0.0024, Accuracy=99.93%
         Val Loss=0.2989, Accuracy=96.74%
         MMD Loss=0.0942, Regular Loss=0.0024
Training completed.
Model for train domain CabSpicy1 to test domain BenContainer saved to exps/CNN_mmd2_1e-6/CabSpicy1_to_BenContainer/weights/model_final_CabSpicy1_to_BenContainer.pth
Running MMD experiment for train domain: CabSpicy1 and test domain: CabSpicy1
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Epoch 1: Train Loss=0.2885, Accuracy=90.83%
         Val Loss=0.1107, Accuracy=96.90%
         MMD Loss=0.0923, Regular Loss=0.2883
Epoch 2: Train Loss=0.0736, Accuracy=97.65%
         Val Loss=0.0769, Accuracy=97.54%
         MMD Loss=0.0940, Regular Loss=0.0736
Epoch 3: Train Loss=0.0388, Accuracy=98.81%
         Val Loss=0.0509, Accuracy=98.43%
         MMD Loss=0.0943, Regular Loss=0.0387
Epoch 4: Train Loss=0.0252, Accuracy=99.24%
         Val Loss=0.0419, Accuracy=98.68%
         MMD Loss=0.0945, Regular Loss=0.0253
Epoch 5: Train Loss=0.0221, Accuracy=99.35%
         Val Loss=0.0309, Accuracy=99.09%
         MMD Loss=0.0945, Regular Loss=0.0221
Epoch 6: Train Loss=0.0161, Accuracy=99.50%
         Val Loss=0.0518, Accuracy=98.88%
         MMD Loss=0.0946, Regular Loss=0.0161
Epoch 7: Train Loss=0.0154, Accuracy=99.43%
         Val Loss=0.0427, Accuracy=98.97%
         MMD Loss=0.0946, Regular Loss=0.0154
Epoch 8: Train Loss=0.0134, Accuracy=99.57%
         Val Loss=0.0236, Accuracy=99.38%
         MMD Loss=0.0943, Regular Loss=0.0134
Epoch 9: Train Loss=0.0101, Accuracy=99.71%
         Val Loss=0.0249, Accuracy=99.34%
         MMD Loss=0.0945, Regular Loss=0.0101
Epoch 10: Train Loss=0.0074, Accuracy=99.78%
         Val Loss=0.0351, Accuracy=99.23%
         MMD Loss=0.0947, Regular Loss=0.0074
Epoch 11: Train Loss=0.0096, Accuracy=99.74%
         Val Loss=0.0378, Accuracy=99.02%
         MMD Loss=0.0943, Regular Loss=0.0095
Epoch 12: Train Loss=0.0100, Accuracy=99.68%
         Val Loss=0.0340, Accuracy=99.16%
         MMD Loss=0.0942, Regular Loss=0.0100
Epoch 13: Train Loss=0.0079, Accuracy=99.79%
         Val Loss=0.0299, Accuracy=99.27%
         MMD Loss=0.0942, Regular Loss=0.0079
Epoch 14: Train Loss=0.0075, Accuracy=99.79%
         Val Loss=0.0371, Accuracy=99.13%
         MMD Loss=0.0940, Regular Loss=0.0075
Epoch 15: Train Loss=0.0063, Accuracy=99.80%
         Val Loss=0.0246, Accuracy=99.54%
         MMD Loss=0.0941, Regular Loss=0.0063
Epoch 16: Train Loss=0.0079, Accuracy=99.77%
         Val Loss=0.0275, Accuracy=99.39%
         MMD Loss=0.0940, Regular Loss=0.0079
Epoch 17: Train Loss=0.0086, Accuracy=99.76%
         Val Loss=0.0441, Accuracy=99.18%
         MMD Loss=0.0940, Regular Loss=0.0086
Epoch 18: Train Loss=0.0076, Accuracy=99.78%
         Val Loss=0.0256, Accuracy=99.36%
         MMD Loss=0.0939, Regular Loss=0.0076
Epoch 19: Train Loss=0.0070, Accuracy=99.78%
         Val Loss=0.0215, Accuracy=99.50%
         MMD Loss=0.0939, Regular Loss=0.0070
Epoch 20: Train Loss=0.0040, Accuracy=99.90%
         Val Loss=0.0360, Accuracy=99.52%
         MMD Loss=0.0940, Regular Loss=0.0040
Training completed.
Model for train domain CabSpicy1 to test domain CabSpicy1 saved to exps/CNN_mmd2_1e-6/CabSpicy1_to_CabSpicy1/weights/model_final_CabSpicy1_to_CabSpicy1.pth
Running MMD experiment for train domain: CabSpicy1 and test domain: HujiPC
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Epoch 1: Train Loss=0.2879, Accuracy=90.89%
         Val Loss=0.5797, Accuracy=84.32%
         MMD Loss=0.0918, Regular Loss=0.2877
Epoch 2: Train Loss=0.0867, Accuracy=97.34%
         Val Loss=0.4287, Accuracy=89.50%
         MMD Loss=0.0929, Regular Loss=0.0866
Epoch 3: Train Loss=0.0471, Accuracy=98.50%
         Val Loss=0.5669, Accuracy=87.46%
         MMD Loss=0.0935, Regular Loss=0.0473
Epoch 4: Train Loss=0.0315, Accuracy=98.98%
         Val Loss=0.5444, Accuracy=87.12%
         MMD Loss=0.0937, Regular Loss=0.0315
Epoch 5: Train Loss=0.0248, Accuracy=99.26%
         Val Loss=0.6797, Accuracy=89.51%
         MMD Loss=0.0940, Regular Loss=0.0248
Epoch 6: Train Loss=0.0186, Accuracy=99.40%
         Val Loss=0.4313, Accuracy=90.76%
         MMD Loss=0.0943, Regular Loss=0.0186
Epoch 7: Train Loss=0.0132, Accuracy=99.56%
         Val Loss=0.4909, Accuracy=91.28%
         MMD Loss=0.0948, Regular Loss=0.0132
Epoch 8: Train Loss=0.0165, Accuracy=99.50%
         Val Loss=0.3657, Accuracy=93.18%
         MMD Loss=0.0945, Regular Loss=0.0165
Epoch 9: Train Loss=0.0118, Accuracy=99.64%
         Val Loss=0.3825, Accuracy=92.88%
         MMD Loss=0.0946, Regular Loss=0.0118
Epoch 10: Train Loss=0.0112, Accuracy=99.69%
         Val Loss=0.4803, Accuracy=92.18%
         MMD Loss=0.0944, Regular Loss=0.0112
Epoch 11: Train Loss=0.0101, Accuracy=99.70%
         Val Loss=0.5716, Accuracy=92.15%
         MMD Loss=0.0947, Regular Loss=0.0101
Epoch 12: Train Loss=0.0080, Accuracy=99.74%
         Val Loss=0.3996, Accuracy=93.85%
         MMD Loss=0.0951, Regular Loss=0.0080
Epoch 13: Train Loss=0.0101, Accuracy=99.68%
         Val Loss=0.6004, Accuracy=90.47%
         MMD Loss=0.0947, Regular Loss=0.0101
Epoch 14: Train Loss=0.0097, Accuracy=99.74%
         Val Loss=0.4931, Accuracy=91.14%
         MMD Loss=0.0945, Regular Loss=0.0097
Epoch 15: Train Loss=0.0066, Accuracy=99.81%
         Val Loss=0.5598, Accuracy=90.55%
         MMD Loss=0.0946, Regular Loss=0.0066
Epoch 16: Train Loss=0.0083, Accuracy=99.76%
         Val Loss=0.3474, Accuracy=94.50%
         MMD Loss=0.0944, Regular Loss=0.0083
Epoch 17: Train Loss=0.0026, Accuracy=99.89%
         Val Loss=0.4512, Accuracy=93.19%
         MMD Loss=0.0945, Regular Loss=0.0026
Epoch 18: Train Loss=0.0109, Accuracy=99.65%
         Val Loss=0.5160, Accuracy=92.51%
         MMD Loss=0.0944, Regular Loss=0.0119
Epoch 19: Train Loss=0.0065, Accuracy=99.81%
         Val Loss=0.3714, Accuracy=93.50%
         MMD Loss=0.0948, Regular Loss=0.0065
Epoch 20: Train Loss=0.0057, Accuracy=99.82%
         Val Loss=0.4646, Accuracy=91.92%
         MMD Loss=0.0947, Regular Loss=0.0057
Training completed.
