Running MMD experiment for train domain: AwsCont and test domain: AwsCont
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Epoch 1: Train Loss=0.2388, Accuracy=92.90%
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Epoch 1: Train Loss=0.5600, Accuracy=82.73%
         Val Loss=0.9078, Accuracy=69.93%
         MMD Loss=0.0977, Regular Loss=0.5509
Epoch 2: Train Loss=0.2887, Accuracy=91.53%
         Val Loss=0.6986, Accuracy=79.16%
         MMD Loss=0.0960, Regular Loss=0.2803
Epoch 3: Train Loss=0.2145, Accuracy=93.70%
         Val Loss=0.6639, Accuracy=80.49%
         MMD Loss=0.0948, Regular Loss=0.2049
Epoch 4: Train Loss=0.1536, Accuracy=95.47%
         Val Loss=0.7168, Accuracy=82.79%
         MMD Loss=0.0942, Regular Loss=0.1442
Epoch 5: Train Loss=0.1220, Accuracy=96.59%
         Val Loss=0.8048, Accuracy=81.77%
         MMD Loss=0.0940, Regular Loss=0.1124
Epoch 6: Train Loss=0.1007, Accuracy=97.08%
         Val Loss=0.7624, Accuracy=83.82%
         MMD Loss=0.0930, Regular Loss=0.0933
Epoch 7: Train Loss=0.0990, Accuracy=97.14%
         Val Loss=0.7288, Accuracy=84.55%
         MMD Loss=0.0932, Regular Loss=0.0916
Epoch 8: Train Loss=0.0753, Accuracy=97.87%
         Val Loss=0.8799, Accuracy=82.77%
         MMD Loss=0.0933, Regular Loss=0.0658
Epoch 9: Train Loss=0.0617, Accuracy=98.33%
         Val Loss=0.9839, Accuracy=83.18%
         MMD Loss=0.0931, Regular Loss=0.0523
Epoch 10: Train Loss=0.0524, Accuracy=98.62%
         Val Loss=0.8607, Accuracy=83.61%
         MMD Loss=0.0929, Regular Loss=0.0430
Epoch 11: Train Loss=0.0733, Accuracy=97.77%
         Val Loss=0.6932, Accuracy=84.50%
         MMD Loss=0.0931, Regular Loss=0.0638
Epoch 12: Train Loss=0.0515, Accuracy=98.72%
         Val Loss=0.9485, Accuracy=84.13%
         MMD Loss=0.0928, Regular Loss=0.0421
Epoch 13: Train Loss=0.0438, Accuracy=98.79%
         Val Loss=1.0539, Accuracy=81.31%
         MMD Loss=0.0925, Regular Loss=0.0344
Epoch 14: Train Loss=0.0417, Accuracy=98.98%
         Val Loss=0.9714, Accuracy=83.86%
         MMD Loss=0.0927, Regular Loss=0.0324
Epoch 15: Train Loss=0.0288, Accuracy=99.57%
         Val Loss=1.0771, Accuracy=83.70%
         MMD Loss=0.0926, Regular Loss=0.0195
Epoch 16: Train Loss=0.0358, Accuracy=99.11%
         Val Loss=0.9122, Accuracy=83.72%
         MMD Loss=0.0923, Regular Loss=0.0265
Epoch 17: Train Loss=0.0464, Accuracy=98.69%
         Val Loss=1.1250, Accuracy=82.18%
         MMD Loss=0.0920, Regular Loss=0.0371
Epoch 18: Train Loss=0.0443, Accuracy=98.95%
         Val Loss=0.9138, Accuracy=84.46%
         MMD Loss=0.0923, Regular Loss=0.0349
Epoch 19: Train Loss=0.0278, Accuracy=99.34%
         Val Loss=1.0696, Accuracy=84.43%
         MMD Loss=0.0923, Regular Loss=0.0185
Epoch 20: Train Loss=0.0364, Accuracy=98.98%
         Val Loss=1.1595, Accuracy=82.70%
         MMD Loss=0.0920, Regular Loss=0.0280
Training completed.
Model for train domain BenContainer to test domain CabSpicy1 saved to exps/CNN_mmd2_1e-1/BenContainer_to_CabSpicy1/weights/model_final_BenContainer_to_CabSpicy1.pth
Running MMD experiment for train domain: BenContainer and test domain: HujiPC
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_BenContainer_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Epoch 1: Train Loss=0.5677, Accuracy=82.86%
         Val Loss=0.9294, Accuracy=68.74%
         MMD Loss=0.0952, Regular Loss=0.5568
Epoch 2: Train Loss=0.2918, Accuracy=91.30%
         Val Loss=0.8016, Accuracy=72.67%
         MMD Loss=0.0941, Regular Loss=0.2854
Epoch 3: Train Loss=0.2133, Accuracy=93.60%
         Val Loss=0.6345, Accuracy=79.83%
         MMD Loss=0.0935, Regular Loss=0.2035
Epoch 4: Train Loss=0.1523, Accuracy=95.63%
         Val Loss=0.7020, Accuracy=82.63%
         MMD Loss=0.0927, Regular Loss=0.1426
Epoch 5: Train Loss=0.1368, Accuracy=96.06%
         Val Loss=0.7884, Accuracy=78.69%
         MMD Loss=0.0925, Regular Loss=0.1282
Epoch 6: Train Loss=0.1087, Accuracy=96.98%
         Val Loss=0.7153, Accuracy=82.75%
         MMD Loss=0.0929, Regular Loss=0.0991
Epoch 7: Train Loss=0.0910, Accuracy=97.11%
         Val Loss=0.7607, Accuracy=82.45%
         MMD Loss=0.0925, Regular Loss=0.0821
Epoch 8: Train Loss=0.0602, Accuracy=98.52%
         Val Loss=0.9302, Accuracy=80.30%
         MMD Loss=0.0922, Regular Loss=0.0514
Epoch 9: Train Loss=0.0610, Accuracy=98.13%
         Val Loss=0.6780, Accuracy=84.24%
         MMD Loss=0.0923, Regular Loss=0.0516
Epoch 10: Train Loss=0.0617, Accuracy=98.23%
         Val Loss=0.7737, Accuracy=83.58%
         MMD Loss=0.0924, Regular Loss=0.0546
Epoch 11: Train Loss=0.0614, Accuracy=98.16%
         Val Loss=0.8122, Accuracy=82.72%
         MMD Loss=0.0922, Regular Loss=0.0520
Epoch 12: Train Loss=0.0467, Accuracy=98.72%
         Val Loss=0.8223, Accuracy=83.57%
         MMD Loss=0.0922, Regular Loss=0.0374
Epoch 13: Train Loss=0.0548, Accuracy=98.82%
         Val Loss=0.8208, Accuracy=82.96%
         MMD Loss=0.0918, Regular Loss=0.0455
Epoch 14: Train Loss=0.0397, Accuracy=98.92%
         Val Loss=0.6983, Accuracy=87.22%
         MMD Loss=0.0920, Regular Loss=0.0305
Epoch 15: Train Loss=0.0330, Accuracy=99.21%
         Val Loss=0.6835, Accuracy=86.02%
         MMD Loss=0.0920, Regular Loss=0.0238
Epoch 16: Train Loss=0.0308, Accuracy=99.34%
         Val Loss=0.8694, Accuracy=85.25%
         MMD Loss=0.0921, Regular Loss=0.0215
Epoch 17: Train Loss=0.0346, Accuracy=99.28%
         Val Loss=0.9502, Accuracy=83.05%
         MMD Loss=0.0922, Regular Loss=0.0254
Epoch 18: Train Loss=0.0320, Accuracy=99.31%
         Val Loss=0.8786, Accuracy=85.34%
         MMD Loss=0.0923, Regular Loss=0.0227
Epoch 19: Train Loss=0.0351, Accuracy=98.98%
         Val Loss=0.7663, Accuracy=84.96%
         MMD Loss=0.0922, Regular Loss=0.0258
Epoch 20: Train Loss=0.0519, Accuracy=98.52%
         Val Loss=0.7515, Accuracy=83.77%
         MMD Loss=0.0924, Regular Loss=0.0425
Training completed.
Model for train domain BenContainer to test domain HujiPC saved to exps/CNN_mmd2_1e-1/BenContainer_to_HujiPC/weights/model_final_BenContainer_to_HujiPC.pth
Running MMD experiment for train domain: BenContainer and test domain: TLVunContainer1
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_BenContainer_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer1_256.pkl
Epoch 1: Train Loss=0.5442, Accuracy=82.11%
         Val Loss=0.8741, Accuracy=78.19%
         MMD Loss=0.0942, Regular Loss=0.5340
Epoch 2: Train Loss=0.2911, Accuracy=91.10%
         Val Loss=0.7997, Accuracy=76.80%
         MMD Loss=0.0938, Regular Loss=0.2809
Epoch 3: Train Loss=0.2057, Accuracy=93.63%
         Val Loss=0.6751, Accuracy=81.52%
         MMD Loss=0.0930, Regular Loss=0.1958
Epoch 4: Train Loss=0.1573, Accuracy=95.17%
         Val Loss=0.8118, Accuracy=80.00%
         MMD Loss=0.0932, Regular Loss=0.1477
Epoch 5: Train Loss=0.1288, Accuracy=96.42%
         Val Loss=0.8392, Accuracy=80.56%
         MMD Loss=0.0930, Regular Loss=0.1194
Epoch 6: Train Loss=0.1047, Accuracy=96.72%
         Val Loss=0.7733, Accuracy=81.06%
         MMD Loss=0.0933, Regular Loss=0.0951
Epoch 7: Train Loss=0.0924, Accuracy=97.34%
         Val Loss=0.7839, Accuracy=83.78%
         MMD Loss=0.0929, Regular Loss=0.0829
Epoch 8: Train Loss=0.0751, Accuracy=97.60%
         Val Loss=0.9098, Accuracy=85.96%
         MMD Loss=0.0928, Regular Loss=0.0662
Epoch 9: Train Loss=0.0603, Accuracy=98.33%
         Val Loss=0.9770, Accuracy=82.72%
         MMD Loss=0.0929, Regular Loss=0.0511
Epoch 10: Train Loss=0.0479, Accuracy=98.85%
         Val Loss=1.0339, Accuracy=81.49%
         MMD Loss=0.0927, Regular Loss=0.0386
Epoch 11: Train Loss=0.0560, Accuracy=98.23%
         Val Loss=0.8454, Accuracy=83.47%
         MMD Loss=0.0928, Regular Loss=0.0500
Epoch 12: Train Loss=0.0555, Accuracy=98.62%
         Val Loss=1.1374, Accuracy=83.76%
         MMD Loss=0.0928, Regular Loss=0.0461
Epoch 13: Train Loss=0.0449, Accuracy=98.95%
         Val Loss=0.9639, Accuracy=83.38%
         MMD Loss=0.0929, Regular Loss=0.0358
Epoch 14: Train Loss=0.0327, Accuracy=99.38%
         Val Loss=1.1217, Accuracy=84.28%
         MMD Loss=0.0927, Regular Loss=0.0234
Epoch 15: Train Loss=0.0382, Accuracy=99.11%
         Val Loss=1.0481, Accuracy=85.84%
         MMD Loss=0.0927, Regular Loss=0.0289
Epoch 16: Train Loss=0.0343, Accuracy=99.28%
         Val Loss=0.9329, Accuracy=85.88%
         MMD Loss=0.0929, Regular Loss=0.0249
Epoch 17: Train Loss=0.0238, Accuracy=99.57%
         Val Loss=0.9709, Accuracy=85.61%
         MMD Loss=0.0926, Regular Loss=0.0146
Epoch 18: Train Loss=0.0464, Accuracy=98.92%
         Val Loss=1.1942, Accuracy=83.88%
         MMD Loss=0.0926, Regular Loss=0.0370
Epoch 19: Train Loss=0.0281, Accuracy=99.38%
         Val Loss=1.0451, Accuracy=84.28%
         MMD Loss=0.0925, Regular Loss=0.0188
Epoch 20: Train Loss=0.0355, Accuracy=99.28%
         Val Loss=1.0619, Accuracy=84.17%
         MMD Loss=0.0927, Regular Loss=0.0261
Training completed.
Model for train domain BenContainer to test domain TLVunContainer1 saved to exps/CNN_mmd2_1e-1/BenContainer_to_TLVunContainer1/weights/model_final_BenContainer_to_TLVunContainer1.pth
Running MMD experiment for train domain: BenContainer and test domain: TLVunContainer2
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_BenContainer_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer2_256.pkl
Epoch 1: Train Loss=0.5578, Accuracy=82.27%
         Val Loss=0.7092, Accuracy=80.07%
         MMD Loss=0.0945, Regular Loss=0.5473
Epoch 2: Train Loss=0.2798, Accuracy=91.63%
         Val Loss=0.5573, Accuracy=85.27%
         MMD Loss=0.0934, Regular Loss=0.2701
Epoch 3: Train Loss=0.1906, Accuracy=94.39%
         Val Loss=0.5974, Accuracy=83.52%
         MMD Loss=0.0934, Regular Loss=0.1807
Epoch 4: Train Loss=0.1492, Accuracy=95.63%
         Val Loss=0.6317, Accuracy=85.35%
         MMD Loss=0.0929, Regular Loss=0.1396
Epoch 5: Train Loss=0.1244, Accuracy=96.29%
         Val Loss=0.6027, Accuracy=85.12%
         MMD Loss=0.0929, Regular Loss=0.1148
Epoch 6: Train Loss=0.1060, Accuracy=96.78%
         Val Loss=0.6039, Accuracy=85.25%
         MMD Loss=0.0930, Regular Loss=0.0964
Epoch 7: Train Loss=0.0754, Accuracy=98.13%
         Val Loss=0.5328, Accuracy=88.86%
         MMD Loss=0.0930, Regular Loss=0.0660
Epoch 8: Train Loss=0.0652, Accuracy=98.29%
         Val Loss=0.6971, Accuracy=86.95%
         MMD Loss=0.0929, Regular Loss=0.0558
Epoch 9: Train Loss=0.0527, Accuracy=98.65%
         Val Loss=0.6266, Accuracy=88.55%
         MMD Loss=0.0929, Regular Loss=0.0433
Epoch 10: Train Loss=0.0559, Accuracy=98.56%
         Val Loss=0.5875, Accuracy=89.07%
         MMD Loss=0.0926, Regular Loss=0.0466
Epoch 11: Train Loss=0.0462, Accuracy=98.75%
         Val Loss=0.5967, Accuracy=90.86%
         MMD Loss=0.0930, Regular Loss=0.0369
Epoch 12: Train Loss=0.0476, Accuracy=98.69%
         Val Loss=0.6249, Accuracy=89.34%
         MMD Loss=0.0930, Regular Loss=0.0382
Epoch 13: Train Loss=0.0455, Accuracy=98.88%
         Val Loss=0.6670, Accuracy=89.88%
         MMD Loss=0.0933, Regular Loss=0.0361
Epoch 14: Train Loss=0.0314, Accuracy=99.28%
         Val Loss=0.6974, Accuracy=89.65%
         MMD Loss=0.0932, Regular Loss=0.0221
Epoch 15: Train Loss=0.0362, Accuracy=99.21%
         Val Loss=0.6885, Accuracy=91.40%
         MMD Loss=0.0933, Regular Loss=0.0272
Epoch 16: Train Loss=0.0551, Accuracy=98.62%
         Val Loss=0.5893, Accuracy=90.96%
         MMD Loss=0.0929, Regular Loss=0.0470
Epoch 17: Train Loss=0.0444, Accuracy=98.95%
         Val Loss=0.6927, Accuracy=89.17%
         MMD Loss=0.0932, Regular Loss=0.0350
Epoch 18: Train Loss=0.0315, Accuracy=99.34%
         Val Loss=0.7920, Accuracy=89.51%
         MMD Loss=0.0933, Regular Loss=0.0221
Epoch 19: Train Loss=0.0264, Accuracy=99.57%
         Val Loss=0.7913, Accuracy=91.02%
         MMD Loss=0.0932, Regular Loss=0.0170
Epoch 20: Train Loss=0.0225, Accuracy=99.54%
         Val Loss=0.9160, Accuracy=89.13%
         MMD Loss=0.0929, Regular Loss=0.0132
Training completed.
Model for train domain BenContainer to test domain TLVunContainer2 saved to exps/CNN_mmd2_1e-1/BenContainer_to_TLVunContainer2/weights/model_final_BenContainer_to_TLVunContainer2.pth
Running MMD experiment for train domain: CabSpicy1 and test domain: AwsCont
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Epoch 1: Train Loss=0.3045, Accuracy=90.24%
         Val Loss=0.6319, Accuracy=80.95%
         MMD Loss=0.0926, Regular Loss=0.2956
Epoch 2: Train Loss=0.0959, Accuracy=97.38%
         Val Loss=0.6384, Accuracy=82.06%
         MMD Loss=0.0933, Regular Loss=0.0865
Epoch 3: Train Loss=0.0586, Accuracy=98.36%
         Val Loss=0.8371, Accuracy=82.86%
         MMD Loss=0.0935, Regular Loss=0.0493
Epoch 4: Train Loss=0.0452, Accuracy=98.83%
         Val Loss=0.6387, Accuracy=88.72%
         MMD Loss=0.0937, Regular Loss=0.0358
Epoch 5: Train Loss=0.0324, Accuracy=99.27%
         Val Loss=0.6784, Accuracy=90.22%
         MMD Loss=0.0937, Regular Loss=0.0230
Epoch 6: Train Loss=0.0299, Accuracy=99.31%
         Val Loss=0.8807, Accuracy=84.94%
         MMD Loss=0.0939, Regular Loss=0.0205
Epoch 7: Train Loss=0.0292, Accuracy=99.42%
         Val Loss=1.0803, Accuracy=85.17%
         MMD Loss=0.0938, Regular Loss=0.0199
Epoch 8: Train Loss=0.0246, Accuracy=99.54%
         Val Loss=0.9535, Accuracy=84.66%
         MMD Loss=0.0937, Regular Loss=0.0157
Epoch 9: Train Loss=0.0251, Accuracy=99.47%
         Val Loss=0.8238, Accuracy=90.26%
         MMD Loss=0.0935, Regular Loss=0.0157
Epoch 10: Train Loss=0.0200, Accuracy=99.67%
         Val Loss=0.7674, Accuracy=92.17%
         MMD Loss=0.0935, Regular Loss=0.0107
Epoch 11: Train Loss=0.0176, Accuracy=99.73%
         Val Loss=0.8215, Accuracy=89.43%
         MMD Loss=0.0933, Regular Loss=0.0083
Epoch 12: Train Loss=0.0191, Accuracy=99.70%
         Val Loss=0.7411, Accuracy=92.12%
         MMD Loss=0.0931, Regular Loss=0.0098
Epoch 13: Train Loss=0.0178, Accuracy=99.72%
         Val Loss=0.9858, Accuracy=90.83%
         MMD Loss=0.0934, Regular Loss=0.0085
Epoch 14: Train Loss=0.0189, Accuracy=99.70%
         Val Loss=0.8240, Accuracy=92.03%
         MMD Loss=0.0934, Regular Loss=0.0096
Epoch 15: Train Loss=0.0151, Accuracy=99.83%
         Val Loss=0.7998, Accuracy=91.42%
         MMD Loss=0.0931, Regular Loss=0.0058
Epoch 16: Train Loss=0.0159, Accuracy=99.81%
         Val Loss=1.0719, Accuracy=91.16%
         MMD Loss=0.0931, Regular Loss=0.0066
Epoch 17: Train Loss=0.0180, Accuracy=99.76%
         Val Loss=0.6734, Accuracy=93.92%
         MMD Loss=0.0928, Regular Loss=0.0087
Epoch 18: Train Loss=0.0162, Accuracy=99.74%
         Val Loss=0.8025, Accuracy=92.21%
         MMD Loss=0.0927, Regular Loss=0.0069
Epoch 19: Train Loss=0.0148, Accuracy=99.82%
         Val Loss=1.1108, Accuracy=89.77%
         MMD Loss=0.0929, Regular Loss=0.0055
Epoch 20: Train Loss=0.0145, Accuracy=99.81%
         Val Loss=0.8885, Accuracy=93.03%
         MMD Loss=0.0925, Regular Loss=0.0053
Training completed.
Model for train domain CabSpicy1 to test domain AwsCont saved to exps/CNN_mmd2_1e-1/CabSpicy1_to_AwsCont/weights/model_final_CabSpicy1_to_AwsCont.pth
Running MMD experiment for train domain: CabSpicy1 and test domain: BenContainer
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_BenContainer_256.pkl
Epoch 1: Train Loss=0.3026, Accuracy=90.62%
         Val Loss=0.3343, Accuracy=91.21%
         MMD Loss=0.0925, Regular Loss=0.2945
Epoch 2: Train Loss=0.0888, Accuracy=97.51%
         Val Loss=0.2122, Accuracy=94.56%
         MMD Loss=0.0934, Regular Loss=0.0795
Epoch 3: Train Loss=0.0580, Accuracy=98.52%
         Val Loss=0.2371, Accuracy=94.06%
         MMD Loss=0.0936, Regular Loss=0.0490
Epoch 4: Train Loss=0.0358, Accuracy=99.14%
         Val Loss=0.1847, Accuracy=95.06%
         MMD Loss=0.0938, Regular Loss=0.0264
Epoch 5: Train Loss=0.0300, Accuracy=99.37%
         Val Loss=0.1727, Accuracy=96.23%
         MMD Loss=0.0939, Regular Loss=0.0206
Epoch 6: Train Loss=0.0245, Accuracy=99.54%
         Val Loss=0.2045, Accuracy=95.90%
         MMD Loss=0.0937, Regular Loss=0.0151
Epoch 7: Train Loss=0.0237, Accuracy=99.53%
         Val Loss=0.2211, Accuracy=95.82%
         MMD Loss=0.0938, Regular Loss=0.0143
Epoch 8: Train Loss=0.0221, Accuracy=99.56%
         Val Loss=0.1855, Accuracy=96.82%
         MMD Loss=0.0937, Regular Loss=0.0127
Epoch 9: Train Loss=0.0209, Accuracy=99.65%
         Val Loss=0.2217, Accuracy=95.73%
         MMD Loss=0.0934, Regular Loss=0.0116
Epoch 10: Train Loss=0.0177, Accuracy=99.72%
         Val Loss=0.2235, Accuracy=96.07%
         MMD Loss=0.0935, Regular Loss=0.0083
Epoch 11: Train Loss=0.0196, Accuracy=99.66%
         Val Loss=0.1796, Accuracy=96.99%
         MMD Loss=0.0934, Regular Loss=0.0103
Epoch 12: Train Loss=0.0190, Accuracy=99.74%
         Val Loss=0.1827, Accuracy=96.74%
         MMD Loss=0.0933, Regular Loss=0.0097
Epoch 13: Train Loss=0.0165, Accuracy=99.78%
         Val Loss=0.1850, Accuracy=96.49%
         MMD Loss=0.0931, Regular Loss=0.0072
Epoch 14: Train Loss=0.0177, Accuracy=99.70%
         Val Loss=0.3285, Accuracy=94.48%
         MMD Loss=0.0927, Regular Loss=0.0085
Epoch 15: Train Loss=0.0184, Accuracy=99.73%
         Val Loss=0.1891, Accuracy=96.65%
         MMD Loss=0.0927, Regular Loss=0.0091
Epoch 16: Train Loss=0.0144, Accuracy=99.84%
         Val Loss=0.1980, Accuracy=97.15%
         MMD Loss=0.0926, Regular Loss=0.0052
Epoch 17: Train Loss=0.0148, Accuracy=99.82%
         Val Loss=0.2814, Accuracy=95.40%
         MMD Loss=0.0924, Regular Loss=0.0055
Epoch 18: Train Loss=0.0206, Accuracy=99.71%
         Val Loss=0.3063, Accuracy=95.48%
         MMD Loss=0.0926, Regular Loss=0.0113
Epoch 19: Train Loss=0.0133, Accuracy=99.89%
         Val Loss=0.3593, Accuracy=94.73%
         MMD Loss=0.0926, Regular Loss=0.0041
Epoch 20: Train Loss=0.0140, Accuracy=99.87%
         Val Loss=0.2848, Accuracy=96.07%
         MMD Loss=0.0925, Regular Loss=0.0047
Training completed.
Model for train domain CabSpicy1 to test domain BenContainer saved to exps/CNN_mmd2_1e-1/CabSpicy1_to_BenContainer/weights/model_final_CabSpicy1_to_BenContainer.pth
Running MMD experiment for train domain: CabSpicy1 and test domain: CabSpicy1
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Epoch 1: Train Loss=0.2960, Accuracy=90.73%
         Val Loss=0.1177, Accuracy=96.74%
         MMD Loss=0.0923, Regular Loss=0.2866
Epoch 2: Train Loss=0.0835, Accuracy=97.63%
         Val Loss=0.0894, Accuracy=97.35%
         MMD Loss=0.0937, Regular Loss=0.0741
Epoch 3: Train Loss=0.0490, Accuracy=98.68%
         Val Loss=0.0473, Accuracy=98.52%
         MMD Loss=0.0939, Regular Loss=0.0396
Epoch 4: Train Loss=0.0329, Accuracy=99.23%
         Val Loss=0.0330, Accuracy=98.90%
         MMD Loss=0.0941, Regular Loss=0.0236
Epoch 5: Train Loss=0.0313, Accuracy=99.25%
         Val Loss=0.0303, Accuracy=99.31%
         MMD Loss=0.0941, Regular Loss=0.0219
Epoch 6: Train Loss=0.0269, Accuracy=99.47%
         Val Loss=0.0319, Accuracy=99.27%
         MMD Loss=0.0940, Regular Loss=0.0175
Epoch 7: Train Loss=0.0222, Accuracy=99.56%
         Val Loss=0.0307, Accuracy=99.38%
         MMD Loss=0.0939, Regular Loss=0.0128
Epoch 8: Train Loss=0.0199, Accuracy=99.67%
         Val Loss=0.0518, Accuracy=98.86%
         MMD Loss=0.0938, Regular Loss=0.0105
Epoch 9: Train Loss=0.0208, Accuracy=99.62%
         Val Loss=0.0391, Accuracy=99.29%
         MMD Loss=0.0935, Regular Loss=0.0115
Epoch 10: Train Loss=0.0162, Accuracy=99.78%
         Val Loss=0.0352, Accuracy=99.22%
         MMD Loss=0.0933, Regular Loss=0.0069
Epoch 11: Train Loss=0.0207, Accuracy=99.76%
         Val Loss=0.0380, Accuracy=99.34%
         MMD Loss=0.0931, Regular Loss=0.0114
Epoch 12: Train Loss=0.0178, Accuracy=99.74%
         Val Loss=0.0357, Accuracy=99.31%
         MMD Loss=0.0930, Regular Loss=0.0085
Epoch 13: Train Loss=0.0160, Accuracy=99.81%
         Val Loss=0.0242, Accuracy=99.48%
         MMD Loss=0.0933, Regular Loss=0.0067
Epoch 14: Train Loss=0.0180, Accuracy=99.72%
         Val Loss=0.0199, Accuracy=99.55%
         MMD Loss=0.0930, Regular Loss=0.0087
Epoch 15: Train Loss=0.0155, Accuracy=99.82%
         Val Loss=0.0303, Accuracy=99.34%
         MMD Loss=0.0931, Regular Loss=0.0062
Epoch 16: Train Loss=0.0176, Accuracy=99.74%
         Val Loss=0.0327, Accuracy=99.32%
         MMD Loss=0.0933, Regular Loss=0.0085
Epoch 17: Train Loss=0.0164, Accuracy=99.77%
         Val Loss=0.0259, Accuracy=99.47%
         MMD Loss=0.0930, Regular Loss=0.0071
Epoch 18: Train Loss=0.0140, Accuracy=99.86%
         Val Loss=0.0269, Accuracy=99.52%
         MMD Loss=0.0928, Regular Loss=0.0047
Epoch 19: Train Loss=0.0172, Accuracy=99.77%
         Val Loss=0.0382, Accuracy=99.43%
         MMD Loss=0.0929, Regular Loss=0.0079
Epoch 20: Train Loss=0.0141, Accuracy=99.85%
         Val Loss=0.0271, Accuracy=99.50%
         MMD Loss=0.0929, Regular Loss=0.0049
Training completed.
Model for train domain CabSpicy1 to test domain CabSpicy1 saved to exps/CNN_mmd2_1e-1/CabSpicy1_to_CabSpicy1/weights/model_final_CabSpicy1_to_CabSpicy1.pth
Running MMD experiment for train domain: CabSpicy1 and test domain: HujiPC
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Epoch 1: Train Loss=0.2974, Accuracy=90.74%
         Val Loss=0.5926, Accuracy=83.81%
         MMD Loss=0.0917, Regular Loss=0.2881
Epoch 2: Train Loss=0.0928, Accuracy=97.33%
         Val Loss=0.4008, Accuracy=89.93%
         MMD Loss=0.0925, Regular Loss=0.0835
Epoch 3: Train Loss=0.0578, Accuracy=98.46%
         Val Loss=0.5290, Accuracy=87.88%
         MMD Loss=0.0930, Regular Loss=0.0485
Epoch 4: Train Loss=0.0420, Accuracy=98.96%
         Val Loss=0.5923, Accuracy=86.24%
         MMD Loss=0.0936, Regular Loss=0.0326
Epoch 5: Train Loss=0.0368, Accuracy=99.20%
         Val Loss=0.5277, Accuracy=91.36%
         MMD Loss=0.0934, Regular Loss=0.0275
Epoch 6: Train Loss=0.0286, Accuracy=99.37%
         Val Loss=0.5472, Accuracy=91.35%
         MMD Loss=0.0937, Regular Loss=0.0192
Epoch 7: Train Loss=0.0245, Accuracy=99.45%
         Val Loss=0.3464, Accuracy=92.38%
         MMD Loss=0.0939, Regular Loss=0.0151
Epoch 8: Train Loss=0.0256, Accuracy=99.52%
         Val Loss=0.5889, Accuracy=88.62%
         MMD Loss=0.0937, Regular Loss=0.0163
Epoch 9: Train Loss=0.0221, Accuracy=99.66%
         Val Loss=0.4159, Accuracy=91.61%
         MMD Loss=0.0936, Regular Loss=0.0127
Epoch 10: Train Loss=0.0218, Accuracy=99.61%
         Val Loss=0.5283, Accuracy=90.32%
         MMD Loss=0.0934, Regular Loss=0.0125
Epoch 11: Train Loss=0.0159, Accuracy=99.76%
         Val Loss=0.5544, Accuracy=91.52%
         MMD Loss=0.0934, Regular Loss=0.0066
Epoch 12: Train Loss=0.0195, Accuracy=99.76%
         Val Loss=0.5232, Accuracy=90.26%
         MMD Loss=0.0930, Regular Loss=0.0102
Epoch 13: Train Loss=0.0171, Accuracy=99.79%
         Val Loss=0.5637, Accuracy=90.61%
         MMD Loss=0.0934, Regular Loss=0.0078
Epoch 14: Train Loss=0.0204, Accuracy=99.67%
         Val Loss=0.3398, Accuracy=92.77%
         MMD Loss=0.0933, Regular Loss=0.0110
Epoch 15: Train Loss=0.0156, Accuracy=99.82%
         Val Loss=0.6470, Accuracy=87.71%
         MMD Loss=0.0933, Regular Loss=0.0062
Epoch 16: Train Loss=0.0179, Accuracy=99.74%
         Val Loss=0.3335, Accuracy=93.14%
         MMD Loss=0.0935, Regular Loss=0.0086
Epoch 17: Train Loss=0.0148, Accuracy=99.82%
         Val Loss=0.6518, Accuracy=90.76%
         MMD Loss=0.0932, Regular Loss=0.0055
Epoch 18: Train Loss=0.0162, Accuracy=99.76%
         Val Loss=0.4077, Accuracy=91.69%
         MMD Loss=0.0930, Regular Loss=0.0069
Epoch 19: Train Loss=0.0170, Accuracy=99.77%
         Val Loss=0.4937, Accuracy=92.21%
         MMD Loss=0.0929, Regular Loss=0.0077
Epoch 20: Train Loss=0.0157, Accuracy=99.81%
         Val Loss=0.3528, Accuracy=92.37%
         MMD Loss=0.0930, Regular Loss=0.0064
Training completed.
