Running MMD experiment for train domain: AwsCont and test domain: AwsCont
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Epoch 1: Train Loss=1.1340, Accuracy=92.77%
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Epoch 1: Train Loss=1.4801, Accuracy=81.85%
         Val Loss=0.8929, Accuracy=68.16%
         MMD Loss=0.0910, Regular Loss=0.5736
Epoch 2: Train Loss=1.1791, Accuracy=91.00%
         Val Loss=0.7141, Accuracy=78.32%
         MMD Loss=0.0898, Regular Loss=0.2849
Epoch 3: Train Loss=1.1035, Accuracy=93.30%
         Val Loss=0.7376, Accuracy=78.87%
         MMD Loss=0.0889, Regular Loss=0.2165
Epoch 4: Train Loss=1.0421, Accuracy=94.94%
         Val Loss=0.7254, Accuracy=82.22%
         MMD Loss=0.0886, Regular Loss=0.1596
Epoch 5: Train Loss=1.0056, Accuracy=95.93%
         Val Loss=0.6029, Accuracy=85.09%
         MMD Loss=0.0883, Regular Loss=0.1243
Epoch 6: Train Loss=0.9756, Accuracy=96.91%
         Val Loss=0.7009, Accuracy=84.04%
         MMD Loss=0.0881, Regular Loss=0.0969
Epoch 7: Train Loss=0.9457, Accuracy=97.77%
         Val Loss=0.9373, Accuracy=81.38%
         MMD Loss=0.0879, Regular Loss=0.0686
Epoch 8: Train Loss=0.9536, Accuracy=97.50%
         Val Loss=0.9835, Accuracy=79.96%
         MMD Loss=0.0878, Regular Loss=0.0780
Epoch 9: Train Loss=0.9387, Accuracy=97.93%
         Val Loss=0.8708, Accuracy=82.06%
         MMD Loss=0.0879, Regular Loss=0.0624
Epoch 10: Train Loss=0.9260, Accuracy=98.36%
         Val Loss=0.8766, Accuracy=84.36%
         MMD Loss=0.0878, Regular Loss=0.0503
Epoch 11: Train Loss=0.9286, Accuracy=98.33%
         Val Loss=0.9001, Accuracy=81.77%
         MMD Loss=0.0877, Regular Loss=0.0539
Epoch 12: Train Loss=0.9157, Accuracy=98.39%
         Val Loss=0.9962, Accuracy=83.08%
         MMD Loss=0.0875, Regular Loss=0.0434
Epoch 13: Train Loss=0.9032, Accuracy=98.98%
         Val Loss=1.1080, Accuracy=81.53%
         MMD Loss=0.0873, Regular Loss=0.0333
Epoch 14: Train Loss=0.9174, Accuracy=98.62%
         Val Loss=0.9419, Accuracy=84.00%
         MMD Loss=0.0874, Regular Loss=0.0452
Epoch 15: Train Loss=0.9115, Accuracy=98.65%
         Val Loss=1.2570, Accuracy=80.92%
         MMD Loss=0.0874, Regular Loss=0.0399
Epoch 16: Train Loss=0.8999, Accuracy=99.08%
         Val Loss=1.1621, Accuracy=81.35%
         MMD Loss=0.0872, Regular Loss=0.0301
Epoch 17: Train Loss=0.8830, Accuracy=99.67%
         Val Loss=1.6891, Accuracy=79.62%
         MMD Loss=0.0870, Regular Loss=0.0154
Epoch 18: Train Loss=0.8891, Accuracy=99.34%
         Val Loss=1.2775, Accuracy=82.65%
         MMD Loss=0.0870, Regular Loss=0.0217
Epoch 19: Train Loss=0.9138, Accuracy=98.72%
         Val Loss=0.9456, Accuracy=83.41%
         MMD Loss=0.0872, Regular Loss=0.0440
Epoch 20: Train Loss=0.8914, Accuracy=99.38%
         Val Loss=1.9934, Accuracy=75.36%
         MMD Loss=0.0871, Regular Loss=0.0228
Training completed.
Model for train domain BenContainer to test domain CabSpicy1 saved to exps/CNN_mmd2_1e1/BenContainer_to_CabSpicy1/weights/model_final_BenContainer_to_CabSpicy1.pth
Running MMD experiment for train domain: BenContainer and test domain: HujiPC
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_BenContainer_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Epoch 1: Train Loss=1.4761, Accuracy=82.14%
         Val Loss=0.9449, Accuracy=67.85%
         MMD Loss=0.0906, Regular Loss=0.5712
Epoch 2: Train Loss=1.1872, Accuracy=90.81%
         Val Loss=0.8094, Accuracy=72.71%
         MMD Loss=0.0894, Regular Loss=0.2972
Epoch 3: Train Loss=1.0959, Accuracy=93.66%
         Val Loss=0.6657, Accuracy=78.50%
         MMD Loss=0.0891, Regular Loss=0.2073
Epoch 4: Train Loss=1.0282, Accuracy=95.76%
         Val Loss=0.9303, Accuracy=78.36%
         MMD Loss=0.0886, Regular Loss=0.1437
Epoch 5: Train Loss=1.0165, Accuracy=96.03%
         Val Loss=0.7964, Accuracy=77.97%
         MMD Loss=0.0885, Regular Loss=0.1347
Epoch 6: Train Loss=0.9803, Accuracy=97.01%
         Val Loss=0.7806, Accuracy=80.01%
         MMD Loss=0.0883, Regular Loss=0.0988
Epoch 7: Train Loss=0.9697, Accuracy=97.05%
         Val Loss=0.6851, Accuracy=81.68%
         MMD Loss=0.0880, Regular Loss=0.0926
Epoch 8: Train Loss=0.9505, Accuracy=97.93%
         Val Loss=0.8196, Accuracy=79.26%
         MMD Loss=0.0880, Regular Loss=0.0733
Epoch 9: Train Loss=0.9428, Accuracy=97.96%
         Val Loss=0.7111, Accuracy=83.73%
         MMD Loss=0.0880, Regular Loss=0.0653
Epoch 10: Train Loss=0.9314, Accuracy=98.03%
         Val Loss=0.8346, Accuracy=82.61%
         MMD Loss=0.0877, Regular Loss=0.0571
Epoch 11: Train Loss=0.9372, Accuracy=97.93%
         Val Loss=0.9263, Accuracy=80.51%
         MMD Loss=0.0879, Regular Loss=0.0639
Epoch 12: Train Loss=0.9213, Accuracy=98.56%
         Val Loss=1.0448, Accuracy=81.21%
         MMD Loss=0.0877, Regular Loss=0.0468
Epoch 13: Train Loss=0.9077, Accuracy=99.02%
         Val Loss=0.9154, Accuracy=82.07%
         MMD Loss=0.0874, Regular Loss=0.0364
Epoch 14: Train Loss=0.9095, Accuracy=99.02%
         Val Loss=0.9004, Accuracy=82.41%
         MMD Loss=0.0874, Regular Loss=0.0376
Epoch 15: Train Loss=0.8960, Accuracy=98.98%
         Val Loss=0.9142, Accuracy=82.17%
         MMD Loss=0.0872, Regular Loss=0.0265
Epoch 16: Train Loss=0.9064, Accuracy=98.82%
         Val Loss=1.1217, Accuracy=80.51%
         MMD Loss=0.0873, Regular Loss=0.0352
Epoch 17: Train Loss=0.9114, Accuracy=98.79%
         Val Loss=1.0090, Accuracy=82.00%
         MMD Loss=0.0874, Regular Loss=0.0398
Epoch 18: Train Loss=0.8966, Accuracy=99.11%
         Val Loss=0.8534, Accuracy=83.08%
         MMD Loss=0.0871, Regular Loss=0.0274
Epoch 19: Train Loss=0.9072, Accuracy=99.02%
         Val Loss=0.7821, Accuracy=82.62%
         MMD Loss=0.0872, Regular Loss=0.0378
Epoch 20: Train Loss=0.9121, Accuracy=98.65%
         Val Loss=0.8609, Accuracy=82.65%
         MMD Loss=0.0873, Regular Loss=0.0412
Training completed.
Model for train domain BenContainer to test domain HujiPC saved to exps/CNN_mmd2_1e1/BenContainer_to_HujiPC/weights/model_final_BenContainer_to_HujiPC.pth
Running MMD experiment for train domain: BenContainer and test domain: TLVunContainer1
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_BenContainer_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer1_256.pkl
Epoch 1: Train Loss=1.4495, Accuracy=82.01%
         Val Loss=0.8827, Accuracy=77.01%
         MMD Loss=0.0900, Regular Loss=0.5507
Epoch 2: Train Loss=1.1875, Accuracy=90.87%
         Val Loss=0.8532, Accuracy=73.75%
         MMD Loss=0.0892, Regular Loss=0.2970
Epoch 3: Train Loss=1.0891, Accuracy=93.70%
         Val Loss=0.7840, Accuracy=77.24%
         MMD Loss=0.0889, Regular Loss=0.2023
Epoch 4: Train Loss=1.0441, Accuracy=94.81%
         Val Loss=0.8212, Accuracy=80.44%
         MMD Loss=0.0888, Regular Loss=0.1592
Epoch 5: Train Loss=1.0092, Accuracy=96.09%
         Val Loss=0.8300, Accuracy=79.67%
         MMD Loss=0.0885, Regular Loss=0.1268
Epoch 6: Train Loss=0.9955, Accuracy=96.09%
         Val Loss=0.7283, Accuracy=82.43%
         MMD Loss=0.0884, Regular Loss=0.1137
Epoch 7: Train Loss=0.9604, Accuracy=97.57%
         Val Loss=0.9121, Accuracy=83.26%
         MMD Loss=0.0884, Regular Loss=0.0784
Epoch 8: Train Loss=0.9567, Accuracy=97.54%
         Val Loss=0.8923, Accuracy=83.82%
         MMD Loss=0.0881, Regular Loss=0.0805
Epoch 9: Train Loss=0.9403, Accuracy=97.93%
         Val Loss=0.9658, Accuracy=84.07%
         MMD Loss=0.0881, Regular Loss=0.0613
Epoch 10: Train Loss=0.9283, Accuracy=98.46%
         Val Loss=1.0494, Accuracy=80.89%
         MMD Loss=0.0880, Regular Loss=0.0509
Epoch 11: Train Loss=0.9350, Accuracy=98.23%
         Val Loss=0.8434, Accuracy=81.66%
         MMD Loss=0.0877, Regular Loss=0.0623
Epoch 12: Train Loss=0.9286, Accuracy=98.33%
         Val Loss=1.0474, Accuracy=84.30%
         MMD Loss=0.0877, Regular Loss=0.0541
Epoch 13: Train Loss=0.9166, Accuracy=98.52%
         Val Loss=0.9232, Accuracy=85.69%
         MMD Loss=0.0875, Regular Loss=0.0440
Epoch 14: Train Loss=0.8996, Accuracy=99.11%
         Val Loss=1.1498, Accuracy=81.37%
         MMD Loss=0.0875, Regular Loss=0.0268
Epoch 15: Train Loss=0.8912, Accuracy=99.31%
         Val Loss=1.2072, Accuracy=83.74%
         MMD Loss=0.0872, Regular Loss=0.0211
Epoch 16: Train Loss=0.8860, Accuracy=99.54%
         Val Loss=1.1767, Accuracy=82.91%
         MMD Loss=0.0870, Regular Loss=0.0212
Epoch 17: Train Loss=0.9033, Accuracy=98.65%
         Val Loss=0.9505, Accuracy=85.30%
         MMD Loss=0.0871, Regular Loss=0.0343
Epoch 18: Train Loss=0.8922, Accuracy=99.15%
         Val Loss=1.1728, Accuracy=83.01%
         MMD Loss=0.0871, Regular Loss=0.0238
Epoch 19: Train Loss=0.8967, Accuracy=98.98%
         Val Loss=0.9284, Accuracy=85.81%
         MMD Loss=0.0868, Regular Loss=0.0305
Epoch 20: Train Loss=0.9058, Accuracy=98.72%
         Val Loss=1.0388, Accuracy=85.21%
         MMD Loss=0.0868, Regular Loss=0.0396
Training completed.
Model for train domain BenContainer to test domain TLVunContainer1 saved to exps/CNN_mmd2_1e1/BenContainer_to_TLVunContainer1/weights/model_final_BenContainer_to_TLVunContainer1.pth
Running MMD experiment for train domain: BenContainer and test domain: TLVunContainer2
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_BenContainer_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_TLVunContainer2_256.pkl
Epoch 1: Train Loss=1.4647, Accuracy=82.04%
         Val Loss=0.7210, Accuracy=78.30%
         MMD Loss=0.0906, Regular Loss=0.5593
Epoch 2: Train Loss=1.1662, Accuracy=91.46%
         Val Loss=0.6177, Accuracy=82.83%
         MMD Loss=0.0894, Regular Loss=0.2743
Epoch 3: Train Loss=1.0895, Accuracy=93.60%
         Val Loss=0.6950, Accuracy=79.93%
         MMD Loss=0.0888, Regular Loss=0.2034
Epoch 4: Train Loss=1.0380, Accuracy=95.27%
         Val Loss=0.7617, Accuracy=79.72%
         MMD Loss=0.0885, Regular Loss=0.1549
Epoch 5: Train Loss=1.0042, Accuracy=95.70%
         Val Loss=0.7454, Accuracy=81.15%
         MMD Loss=0.0883, Regular Loss=0.1232
Epoch 6: Train Loss=0.9799, Accuracy=96.39%
         Val Loss=0.7208, Accuracy=82.15%
         MMD Loss=0.0881, Regular Loss=0.1009
Epoch 7: Train Loss=0.9489, Accuracy=97.44%
         Val Loss=0.8160, Accuracy=80.40%
         MMD Loss=0.0879, Regular Loss=0.0726
Epoch 8: Train Loss=0.9346, Accuracy=98.06%
         Val Loss=0.8173, Accuracy=86.12%
         MMD Loss=0.0878, Regular Loss=0.0596
Epoch 9: Train Loss=0.9346, Accuracy=98.23%
         Val Loss=0.9314, Accuracy=84.87%
         MMD Loss=0.0877, Regular Loss=0.0610
Epoch 10: Train Loss=0.9286, Accuracy=98.29%
         Val Loss=0.7042, Accuracy=88.55%
         MMD Loss=0.0877, Regular Loss=0.0535
Epoch 11: Train Loss=0.9154, Accuracy=98.72%
         Val Loss=0.6726, Accuracy=89.26%
         MMD Loss=0.0876, Regular Loss=0.0413
Epoch 12: Train Loss=0.9094, Accuracy=99.02%
         Val Loss=0.7183, Accuracy=86.03%
         MMD Loss=0.0876, Regular Loss=0.0354
Epoch 13: Train Loss=0.9014, Accuracy=99.05%
         Val Loss=0.8471, Accuracy=86.82%
         MMD Loss=0.0875, Regular Loss=0.0283
Epoch 14: Train Loss=0.8971, Accuracy=99.31%
         Val Loss=0.8705, Accuracy=85.95%
         MMD Loss=0.0873, Regular Loss=0.0262
Epoch 15: Train Loss=0.8992, Accuracy=99.15%
         Val Loss=0.8969, Accuracy=88.18%
         MMD Loss=0.0874, Regular Loss=0.0280
Epoch 16: Train Loss=0.9109, Accuracy=98.79%
         Val Loss=1.0337, Accuracy=83.50%
         MMD Loss=0.0874, Regular Loss=0.0392
Epoch 17: Train Loss=0.8915, Accuracy=99.31%
         Val Loss=0.8136, Accuracy=87.57%
         MMD Loss=0.0873, Regular Loss=0.0208
Epoch 18: Train Loss=0.8890, Accuracy=99.38%
         Val Loss=1.2054, Accuracy=83.75%
         MMD Loss=0.0871, Regular Loss=0.0202
Epoch 19: Train Loss=0.9110, Accuracy=98.62%
         Val Loss=0.8397, Accuracy=90.42%
         MMD Loss=0.0873, Regular Loss=0.0397
Epoch 20: Train Loss=0.9144, Accuracy=98.79%
         Val Loss=0.9189, Accuracy=88.26%
         MMD Loss=0.0875, Regular Loss=0.0412
Training completed.
Model for train domain BenContainer to test domain TLVunContainer2 saved to exps/CNN_mmd2_1e1/BenContainer_to_TLVunContainer2/weights/model_final_BenContainer_to_TLVunContainer2.pth
Running MMD experiment for train domain: CabSpicy1 and test domain: AwsCont
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_AwsCont_256.pkl
Epoch 1: Train Loss=1.2046, Accuracy=90.07%
         Val Loss=0.6611, Accuracy=78.84%
         MMD Loss=0.0898, Regular Loss=0.3072
Epoch 2: Train Loss=0.9806, Accuracy=97.16%
         Val Loss=0.6805, Accuracy=80.08%
         MMD Loss=0.0888, Regular Loss=0.0933
Epoch 3: Train Loss=0.9380, Accuracy=98.16%
         Val Loss=0.9615, Accuracy=76.72%
         MMD Loss=0.0882, Regular Loss=0.0565
Epoch 4: Train Loss=0.9249, Accuracy=98.63%
         Val Loss=1.5226, Accuracy=70.18%
         MMD Loss=0.0879, Regular Loss=0.0468
Epoch 5: Train Loss=0.9059, Accuracy=98.99%
         Val Loss=0.5605, Accuracy=87.16%
         MMD Loss=0.0874, Regular Loss=0.0320
Epoch 6: Train Loss=0.8992, Accuracy=99.20%
         Val Loss=1.8658, Accuracy=69.57%
         MMD Loss=0.0873, Regular Loss=0.0266
Epoch 7: Train Loss=0.8946, Accuracy=99.27%
         Val Loss=1.4180, Accuracy=74.84%
         MMD Loss=0.0870, Regular Loss=0.0247
Epoch 8: Train Loss=0.8877, Accuracy=99.42%
         Val Loss=1.3077, Accuracy=77.07%
         MMD Loss=0.0869, Regular Loss=0.0202
Epoch 9: Train Loss=0.8869, Accuracy=99.45%
         Val Loss=1.3336, Accuracy=75.65%
         MMD Loss=0.0868, Regular Loss=0.0192
Epoch 10: Train Loss=0.8813, Accuracy=99.51%
         Val Loss=0.8765, Accuracy=84.60%
         MMD Loss=0.0866, Regular Loss=0.0159
Epoch 11: Train Loss=0.8773, Accuracy=99.61%
         Val Loss=1.2825, Accuracy=80.70%
         MMD Loss=0.0865, Regular Loss=0.0129
Epoch 12: Train Loss=0.8761, Accuracy=99.59%
         Val Loss=1.2013, Accuracy=78.74%
         MMD Loss=0.0863, Regular Loss=0.0138
Epoch 13: Train Loss=0.8738, Accuracy=99.65%
         Val Loss=2.1984, Accuracy=73.04%
         MMD Loss=0.0863, Regular Loss=0.0115
Epoch 14: Train Loss=0.8742, Accuracy=99.63%
         Val Loss=1.9466, Accuracy=73.59%
         MMD Loss=0.0863, Regular Loss=0.0119
Epoch 15: Train Loss=0.8768, Accuracy=99.56%
         Val Loss=1.9499, Accuracy=73.85%
         MMD Loss=0.0863, Regular Loss=0.0144
Epoch 16: Train Loss=0.8714, Accuracy=99.72%
         Val Loss=1.2599, Accuracy=81.79%
         MMD Loss=0.0862, Regular Loss=0.0098
Epoch 17: Train Loss=0.8686, Accuracy=99.73%
         Val Loss=1.9649, Accuracy=75.34%
         MMD Loss=0.0861, Regular Loss=0.0080
Epoch 18: Train Loss=0.8671, Accuracy=99.80%
         Val Loss=1.7682, Accuracy=78.54%
         MMD Loss=0.0860, Regular Loss=0.0077
Epoch 19: Train Loss=0.8685, Accuracy=99.71%
         Val Loss=2.2959, Accuracy=72.09%
         MMD Loss=0.0860, Regular Loss=0.0095
Epoch 20: Train Loss=0.8701, Accuracy=99.67%
         Val Loss=2.3832, Accuracy=71.27%
         MMD Loss=0.0860, Regular Loss=0.0108
Training completed.
Model for train domain CabSpicy1 to test domain AwsCont saved to exps/CNN_mmd2_1e1/CabSpicy1_to_AwsCont/weights/model_final_CabSpicy1_to_AwsCont.pth
Running MMD experiment for train domain: CabSpicy1 and test domain: BenContainer
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_BenContainer_256.pkl
Epoch 1: Train Loss=1.1953, Accuracy=90.20%
         Val Loss=0.4441, Accuracy=87.45%
         MMD Loss=0.0892, Regular Loss=0.3049
Epoch 2: Train Loss=0.9750, Accuracy=97.09%
         Val Loss=0.2954, Accuracy=92.47%
         MMD Loss=0.0884, Regular Loss=0.0921
Epoch 3: Train Loss=0.9327, Accuracy=98.28%
         Val Loss=0.4040, Accuracy=89.54%
         MMD Loss=0.0878, Regular Loss=0.0554
Epoch 4: Train Loss=0.9082, Accuracy=98.81%
         Val Loss=0.4959, Accuracy=89.46%
         MMD Loss=0.0872, Regular Loss=0.0366
Epoch 5: Train Loss=0.8989, Accuracy=99.09%
         Val Loss=0.4825, Accuracy=87.62%
         MMD Loss=0.0869, Regular Loss=0.0308
Epoch 6: Train Loss=0.8855, Accuracy=99.39%
         Val Loss=0.7565, Accuracy=85.94%
         MMD Loss=0.0866, Regular Loss=0.0200
Epoch 7: Train Loss=0.8852, Accuracy=99.34%
         Val Loss=0.3960, Accuracy=91.88%
         MMD Loss=0.0865, Regular Loss=0.0210
Epoch 8: Train Loss=0.8787, Accuracy=99.47%
         Val Loss=0.7095, Accuracy=87.20%
         MMD Loss=0.0862, Regular Loss=0.0178
Epoch 9: Train Loss=0.8706, Accuracy=99.59%
         Val Loss=0.7349, Accuracy=88.37%
         MMD Loss=0.0859, Regular Loss=0.0124
Epoch 10: Train Loss=0.8723, Accuracy=99.52%
         Val Loss=0.5255, Accuracy=91.30%
         MMD Loss=0.0858, Regular Loss=0.0147
Epoch 11: Train Loss=0.8682, Accuracy=99.59%
         Val Loss=1.0387, Accuracy=84.18%
         MMD Loss=0.0856, Regular Loss=0.0124
Epoch 12: Train Loss=0.8733, Accuracy=99.52%
         Val Loss=0.8766, Accuracy=85.77%
         MMD Loss=0.0857, Regular Loss=0.0170
Epoch 13: Train Loss=0.8641, Accuracy=99.77%
         Val Loss=0.7917, Accuracy=86.78%
         MMD Loss=0.0856, Regular Loss=0.0088
Epoch 14: Train Loss=0.8678, Accuracy=99.70%
         Val Loss=0.7250, Accuracy=89.54%
         MMD Loss=0.0856, Regular Loss=0.0120
Epoch 15: Train Loss=0.8645, Accuracy=99.67%
         Val Loss=0.9073, Accuracy=86.61%
         MMD Loss=0.0854, Regular Loss=0.0112
Epoch 16: Train Loss=0.8634, Accuracy=99.72%
         Val Loss=1.1184, Accuracy=84.85%
         MMD Loss=0.0853, Regular Loss=0.0109
Epoch 17: Train Loss=0.8550, Accuracy=99.85%
         Val Loss=1.2282, Accuracy=86.86%
         MMD Loss=0.0849, Regular Loss=0.0065
Epoch 18: Train Loss=0.8673, Accuracy=99.56%
         Val Loss=0.8562, Accuracy=86.19%
         MMD Loss=0.0853, Regular Loss=0.0151
Epoch 19: Train Loss=0.8544, Accuracy=99.81%
         Val Loss=1.4417, Accuracy=81.59%
         MMD Loss=0.0849, Regular Loss=0.0062
Epoch 20: Train Loss=0.8567, Accuracy=99.72%
         Val Loss=1.2957, Accuracy=85.94%
         MMD Loss=0.0846, Regular Loss=0.0126
Training completed.
Model for train domain CabSpicy1 to test domain BenContainer saved to exps/CNN_mmd2_1e1/CabSpicy1_to_BenContainer/weights/model_final_CabSpicy1_to_BenContainer.pth
Running MMD experiment for train domain: CabSpicy1 and test domain: CabSpicy1
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Epoch 1: Train Loss=1.1876, Accuracy=90.52%
         Val Loss=0.1159, Accuracy=96.69%
         MMD Loss=0.0895, Regular Loss=0.2933
Epoch 2: Train Loss=0.9758, Accuracy=97.29%
         Val Loss=0.0865, Accuracy=97.13%
         MMD Loss=0.0889, Regular Loss=0.0871
Epoch 3: Train Loss=0.9350, Accuracy=98.32%
         Val Loss=0.0475, Accuracy=98.45%
         MMD Loss=0.0885, Regular Loss=0.0511
Epoch 4: Train Loss=0.9126, Accuracy=98.91%
         Val Loss=0.0404, Accuracy=98.74%
         MMD Loss=0.0877, Regular Loss=0.0358
Epoch 5: Train Loss=0.9036, Accuracy=98.96%
         Val Loss=0.0362, Accuracy=99.11%
         MMD Loss=0.0875, Regular Loss=0.0293
Epoch 6: Train Loss=0.9021, Accuracy=99.11%
         Val Loss=0.0293, Accuracy=99.25%
         MMD Loss=0.0873, Regular Loss=0.0297
Epoch 7: Train Loss=0.8926, Accuracy=99.24%
         Val Loss=0.0446, Accuracy=99.02%
         MMD Loss=0.0871, Regular Loss=0.0221
Epoch 8: Train Loss=0.8819, Accuracy=99.51%
         Val Loss=0.0736, Accuracy=98.93%
         MMD Loss=0.0868, Regular Loss=0.0148
Epoch 9: Train Loss=0.8820, Accuracy=99.46%
         Val Loss=0.0358, Accuracy=99.11%
         MMD Loss=0.0866, Regular Loss=0.0170
Epoch 10: Train Loss=0.8795, Accuracy=99.50%
         Val Loss=0.0322, Accuracy=99.14%
         MMD Loss=0.0865, Regular Loss=0.0152
Epoch 11: Train Loss=0.8751, Accuracy=99.61%
         Val Loss=0.0606, Accuracy=98.75%
         MMD Loss=0.0863, Regular Loss=0.0124
Epoch 12: Train Loss=0.8783, Accuracy=99.54%
         Val Loss=0.0500, Accuracy=98.98%
         MMD Loss=0.0863, Regular Loss=0.0165
Epoch 13: Train Loss=0.8727, Accuracy=99.67%
         Val Loss=0.0383, Accuracy=99.29%
         MMD Loss=0.0862, Regular Loss=0.0125
Epoch 14: Train Loss=0.8823, Accuracy=99.54%
         Val Loss=0.0640, Accuracy=99.23%
         MMD Loss=0.0867, Regular Loss=0.0158
Epoch 15: Train Loss=0.8719, Accuracy=99.70%
         Val Loss=0.0406, Accuracy=99.06%
         MMD Loss=0.0863, Regular Loss=0.0094
Epoch 16: Train Loss=0.8702, Accuracy=99.79%
         Val Loss=0.0427, Accuracy=98.93%
         MMD Loss=0.0861, Regular Loss=0.0105
Epoch 17: Train Loss=0.8700, Accuracy=99.69%
         Val Loss=0.0425, Accuracy=99.29%
         MMD Loss=0.0861, Regular Loss=0.0098
Epoch 18: Train Loss=0.8688, Accuracy=99.70%
         Val Loss=0.0590, Accuracy=99.02%
         MMD Loss=0.0860, Regular Loss=0.0096
Epoch 19: Train Loss=0.8685, Accuracy=99.74%
         Val Loss=0.0659, Accuracy=98.90%
         MMD Loss=0.0859, Regular Loss=0.0098
Epoch 20: Train Loss=0.8654, Accuracy=99.79%
         Val Loss=0.0336, Accuracy=99.22%
         MMD Loss=0.0858, Regular Loss=0.0083
Training completed.
Model for train domain CabSpicy1 to test domain CabSpicy1 saved to exps/CNN_mmd2_1e1/CabSpicy1_to_CabSpicy1/weights/model_final_CabSpicy1_to_CabSpicy1.pth
Running MMD experiment for train domain: CabSpicy1 and test domain: HujiPC
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_CabSpicy1_256.pkl
Loading cached dataset from: data/ben_bucket/cached_datasets/datasets_HujiPC_256.pkl
Epoch 1: Train Loss=1.1940, Accuracy=90.27%
         Val Loss=0.6656, Accuracy=82.02%
         MMD Loss=0.0890, Regular Loss=0.3042
Epoch 2: Train Loss=0.9885, Accuracy=96.84%
         Val Loss=0.5691, Accuracy=85.19%
         MMD Loss=0.0886, Regular Loss=0.1026
Epoch 3: Train Loss=0.9382, Accuracy=98.29%
         Val Loss=0.8486, Accuracy=79.89%
         MMD Loss=0.0882, Regular Loss=0.0571
Epoch 4: Train Loss=0.9227, Accuracy=98.70%
         Val Loss=0.6176, Accuracy=85.51%
         MMD Loss=0.0878, Regular Loss=0.0450
Epoch 5: Train Loss=0.9088, Accuracy=98.79%
         Val Loss=0.8881, Accuracy=82.43%
         MMD Loss=0.0875, Regular Loss=0.0346
Epoch 6: Train Loss=0.9020, Accuracy=99.14%
         Val Loss=0.8471, Accuracy=83.61%
         MMD Loss=0.0873, Regular Loss=0.0293
Epoch 7: Train Loss=0.8987, Accuracy=99.11%
         Val Loss=0.4607, Accuracy=88.37%
         MMD Loss=0.0871, Regular Loss=0.0282
Epoch 8: Train Loss=0.8871, Accuracy=99.47%
         Val Loss=0.6493, Accuracy=86.49%
         MMD Loss=0.0869, Regular Loss=0.0192
Epoch 9: Train Loss=0.8879, Accuracy=99.41%
         Val Loss=0.7847, Accuracy=86.25%
         MMD Loss=0.0868, Regular Loss=0.0203
Epoch 10: Train Loss=0.8884, Accuracy=99.38%
         Val Loss=0.7275, Accuracy=86.55%
         MMD Loss=0.0867, Regular Loss=0.0227
Epoch 11: Train Loss=0.8834, Accuracy=99.50%
         Val Loss=0.9011, Accuracy=84.19%
         MMD Loss=0.0867, Regular Loss=0.0170
Epoch 12: Train Loss=0.8736, Accuracy=99.66%
         Val Loss=1.1762, Accuracy=83.69%
         MMD Loss=0.0863, Regular Loss=0.0114
Epoch 13: Train Loss=0.8722, Accuracy=99.73%
         Val Loss=1.1706, Accuracy=82.35%
         MMD Loss=0.0861, Regular Loss=0.0118
Epoch 14: Train Loss=0.8778, Accuracy=99.56%
         Val Loss=1.1489, Accuracy=83.39%
         MMD Loss=0.0862, Regular Loss=0.0163
Epoch 15: Train Loss=0.8715, Accuracy=99.62%
         Val Loss=0.8390, Accuracy=86.17%
         MMD Loss=0.0860, Regular Loss=0.0122
Epoch 16: Train Loss=0.8741, Accuracy=99.59%
         Val Loss=0.8182, Accuracy=88.32%
         MMD Loss=0.0861, Regular Loss=0.0140
Epoch 17: Train Loss=0.8700, Accuracy=99.75%
         Val Loss=0.9024, Accuracy=85.64%
         MMD Loss=0.0859, Regular Loss=0.0113
Epoch 18: Train Loss=0.8638, Accuracy=99.76%
         Val Loss=1.6160, Accuracy=80.12%
         MMD Loss=0.0857, Regular Loss=0.0079
Epoch 19: Train Loss=0.8722, Accuracy=99.64%
         Val Loss=1.1789, Accuracy=83.87%
         MMD Loss=0.0860, Regular Loss=0.0125
Epoch 20: Train Loss=0.8671, Accuracy=99.70%
         Val Loss=1.1695, Accuracy=85.93%
         MMD Loss=0.0856, Regular Loss=0.0113
Training completed.
